MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,Building Type,SqFt,Bedrooms,Baths,Baths Partial,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,HOA Fees Freq,Close Date,Age,APN,Census Tract,City Transfer Tax,Class,Co List Agent BRE Num.,Co Sell Agent BRE Num.,Comp to Selling Office,Comp Type,County,Cumulative DOMLS,Days On MLS,General Date,Dist/Neighborhood/Subdiv,Dual Variable,Fireplaces,Floor Unit is on,Foreclosure Status,HOA,How Sold,Input Date,List $/SqFt,List Agent BRE Num.,List Date,Listing Broker BRE Number,Listing Type,Number of offers,Off Market Date,Original Price,Pending Date,Pending Litigation,Occ%,Point of Sale Ordinance,Pool (Y/N),Previous Price,Price,Price Date,Price/SqFt,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Selling Broker BRE Number,Sold Agent BRE Num.,Tax ID,TIC % Owner Offered,Units in Complex,Update Date,Source,Special Information,State,Status Date,Stories,Zip,Zoning,Co-List Agent - Agent Name,Co-List Agent - License ID,Co-Sell Agent - Agent Name,Co-Sell Agent - License ID,Listing Agent - Agent Name,Listing Agent - License ID,Selling Agent 1 - Agent Name,Selling Agent 1 - License ID
21003791,SLD,15,1920 ARROWHEAD DR,,OAKLAND,2611,"$569,000 ","$569,000 ",DE,2627,3,2,1,Y,2,1985,0.15,"6,585",,,3/3/2001,28,48E-7322-62,,Yes,RESIDENTIAL,,,3%,,Alameda,16,16,2/22/2001,MONTCLAIR,No,1,0,,No,Conventional,2/6/2001 22:00,$216 ,,2/7/2001,,Excl Right,,2/22/2001,"$569,000 ",2/22/2001,No,0,No,No,"$569,000 ","$569,000 ",,$216.60 ,7,$216 ,,100,100,For Sale,,,048E732206200,0,0,8/18/2001,Public Records,,CA,3/3/2001,Three or More Stories,94611,,,,,,HELEN NICHOLAS,526434,MARTHA SHIN,821697
27451854,SLD,102,6232 WOOD DR,,OAKLAND,2611,"$569,000 ","$555,000 ",DE,3122,4,2,1,Y,2,1977,0.19,"8,450",,,1/9/1998,36,48C-7184-20-4,,Yes,RESIDENTIAL,,,3,,Alameda,103,103,8/13/1997,,No,3,0,,No,Conventional,5/2/1997 22:00,$182 ,,5/3/1997,,Excl Right,,8/13/1997,"$595,000 ",8/13/1997,No,0,No,No,"$579,000 ","$555,000 ",,$177.77 ,10,$177 ,,98,93,For Sale,,,048C718402004,0,0,8/18/2001,Public Records,,CA,1/9/1998,Two Story,94611,SFR,,,,,CAROLE S. BERGER,,MICHELE ALDEN,
27450423,SLD,13,1524 FERNWOOD DR,,OAKLAND,2611,"$569,000 ","$585,000 ",DE,3000,3,4,0,Y,2,1937,0.22,"9,577",,,5/15/1997,76,48G-7401-30-2,,Yes,RESIDENTIAL,,,3%,,Alameda,14,14,3/28/1997,MONTCLAIR,No,0,0,,No,Conventional,3/14/1997 22:00,$189 ,,3/15/1997,,Excl Right,,3/28/1997,"$569,000 ",3/28/1997,No,0,No,No,$0 ,"$585,000 ",,$195.00 ,10,$195 ,,103,103,For Sale,,,048G740103002,0,0,8/18/2001,Other,,CA,5/15/1997,Split Level,94611,SFD,,,,,EVELYN WALKER,,DARCY T. DIAMANTINE,598103
28115731,SLD,6,9 BAY FOREST PL,,OAKLAND,2611,"$569,000 ","$569,000 ",DE,3168,4,2,0,Y,2,1995,0.09,"3,830",276,Q,7/20/1998,18,48H-7901-31,,Yes,RESIDENTIAL,,,3,,Alameda,7,7,3/26/1998,,Yes,1,0,,Yes,Conventional,3/19/1998 22:00,$179 ,,3/20/1998,,Excl Right,,3/26/1998,"$569,000 ",3/26/1998,No,0,No,No,$0 ,"$569,000 ",,$179.61 ,10,$179 ,,100,100,For Sale,,,048H790103100,0,0,2/17/2015,Public Records,,CA,7/20/1998,Tri-Level,94611,R,,,,,LILLIAN BRAUDY,1124472,EDITH MARCUS,
27455526,SLD,115,12 SHEPHERD CANYON RD,,OAKLAND,2611,"$569,000 ","$570,000 ",DE,2705,4,2,1,Y,3,1997,0,0,50,A,6/11/1998,16,048E732705300,,Yes,RESIDENTIAL,,,3%,,Alameda,116,116,3/19/1998,MONTCLAIR,No,5,0,,Yes,Conventional,11/23/1997 22:00,$210 ,,11/24/1997,,Excl Right,,3/19/1998,"$549,000 ",3/19/1998,No,0,No,No,"$549,000 ","$570,000 ",,$210.72 ,7,$210 ,,100,104,For Sale,,,048E732705300,0,0,8/18/2001,Other,,CA,6/11/1998,Two Story,94611,,,,,,MEL COPLAND,493973,KEVIN P BLATTEL,
28458634,SLD,7,1451 MOUNTAIN BL,,OAKLAND,2611,"$569,000 ","$585,000 ",DE,2620,3,3,0,Y,2,1934,0.19,"8,246",30,A,7/7/1998,79,48G-7401-8-1,,Yes,RESIDENTIAL,,,3,,Alameda,8,8,5/25/1998,MONTCLAIR,No,0,0,,Yes,Conventional,5/17/1998 22:00,$217 ,,5/18/1998,,Excl Right,,5/25/1998,"$569,000 ",5/25/1998,No,0,No,No,$0 ,"$585,000 ",,$223.28 ,7,$223 ,,103,103,For Sale,,,048G740100801,0,0,2/17/2015,Public Records,,CA,7/7/1998,Two Story,94611,,,,,,JOHN E NIELSEN,,KATHERINE H COOPER,921250
28460350,SLD,67,11 BAY FOREST PL,,OAKLAND,2611,"$569,000 ","$560,000 ",DE,2704,4,2,1,Y,2,1998,0,0,276,Q,11/13/1998,15,48H-7901-30,,Yes,RESIDENTIAL,,,2.5,,Alameda,68,68,10/9/1998,,Yes,2,0,,Yes,Conventional,8/2/1998 22:00,$210 ,,8/3/1998,,Excl Right,,10/9/1998,"$589,000 ",10/9/1998,No,0,No,No,"$589,000 ","$560,000 ",,$207.10 ,8,$207 ,,98,95,For Sale,,,048H790103000,0,0,2/1/2010,Other,,CA,11/13/1998,Two Story,94611,RE,,,,,DAVID T. HENNIGAN,907603,KATHY NITSAN,702786
29024850,SLD,30,5970 GRIZZLY PEAK BLVD,,OAKLAND,2611,"$575,000 ","$565,000 ",DE,3000,4,2,1,Y,1,1975,0.29,"12,750",,,10/5/1999,38,48H-7506-31-2,,Yes,RESIDENTIAL,,,3%,,Alameda,31,31,9/5/1999,GRIZZLY PARK EST,No,1,0,,No,Conventional,8/5/1999 22:00,$191 ,,8/6/1999,,Excl Right,,9/5/1999,"$575,000 ",9/5/1999,No,0,No,No,"$575,000 ","$565,000 ",,$188.33 ,8,$188 ,,98,98,For Sale,,,048H750603102,0,0,2/17/2015,Builder,,CA,10/5/1999,Three or More Stories,94611,,,,,,LAUREL STRAND,,OUT OF AREA OUT,
27454026,SLD,111,29 HOLYROOD MANOR,,OAKLAND,2611,"$575,000 ","$565,000 ",DE,3039,3,2,1,Y,4,1976,0.92,"40,222",,,1/16/1998,37,48D-7270-5,,Yes,RESIDENTIAL,,,2.5,,Alameda,112,112,12/11/1997,PIEDMONT AVENUE,No,4,0,,No,Cash,8/21/1997 22:00,$189 ,,8/22/1997,,Excl Right,,12/11/1997,"$599,000 ",12/11/1997,No,0,No,No,"$599,000 ","$565,000 ",,$185.92 ,9,$185 ,,98,94,For Sale,,,048D727000500,0,0,2/17/2015,Public Records,,CA,1/16/1998,Three or More Stories,94611,,,,,,CONSTANCE P ROGERS,,STEVEN BIASATTI,1047012
22036951,SLD,22,6150 BULLARD DR,,OAKLAND,2611,"$575,000 ","$625,000 ",DE,2608,3,3,0,Y,2,1964,0.14,"6,048",,,12/31/2002,49,48C-7190-4-6,,Yes,RESIDENTIAL,,,2.5,,Alameda,23,23,12/5/2002,PIEDMONT BORDER,No,1,0,,No,Other,11/12/2002 22:00,$220 ,,11/13/2002,,Excl Right,,12/5/2002,"$575,000 ",12/5/2002,No,0,No,No,"$575,000 ","$625,000 ",,$239.65 ,8,$239 ,,109,109,For Sale,,,048C719000406,0,0,6/21/2003,Measured,,CA,12/31/2002,Two Story,94611,,,,,,ELIZABETH DICKSON,609769,SARAYA P MOTLEY,1265873
11025835,SLD,30,5970 GRIZZLY PEAK BLVD.,,OAKLAND,2611,"$575,000 ","$565,000 ",DE,3100,4,2,1,N,2,1975,0.29,"12,750",0,,10/5/1999,38,48H-7506-31-2,,,RESIDENTIAL,,,3%,,Alameda,28,28,9/5/1999,MONTCLAIR,No,1,,,No,Conventional,8/8/1999 22:00,$185 ,,8/6/1999,,Excl Right,,9/5/1999,"$575,000 ",9/5/1999,No,,,No,,"$565,000 ",,$182.26 ,8,$182 ,,98,98,For Sale,,,48H-7506-31-2,,,11/2/1999,Public Records,,CA,11/3/1999,Three or More Stories,94611,,,,,,Laurel P Strand,,Paul R Kooyman,360104
28249416,SLD,6,7267 WOODROW DR,,OAKLAND,2611,"$579,000 ","$580,000 ",DE,2800,3,2,1,Y,3,1998,0,0,,,2/20/1998,15,48E-7328-25,,Yes,RESIDENTIAL,,,3,,Alameda,7,7,1/20/1998,MONTCLAIR,No,2,0,,No,Cash,1/13/1998 22:00,$206 ,,1/14/1998,,Excl Right,,1/20/1998,"$579,000 ",1/20/1998,No,0,No,No,$0 ,"$580,000 ",,$207.14 ,7,$207 ,,100,100,For Sale,,,048E732802500,0,0,2/17/2015,Other,,CA,2/20/1998,Two Story,94611,,,,,,KATY VAN LAANEN,,GERRY BAKALIAN,
26448272,SLD,40,631 MOUNTAIN BL,,OAKLAND,2611,"$579,000 ","$565,000 ",DE,2625,3,2,1,Y,3,1993,0,60,,,1/16/1997,20,48G-7410-3,,Yes,RESIDENTIAL,,,3%,,Alameda,41,41,12/5/1996,MONTCLAIR,No,3,0,,No,Cash,10/25/1996 22:00,$220 ,,10/26/1996,,Excl Right,,12/5/1996,"$599,000 ",12/5/1996,No,0,No,No,"$599,000 ","$565,000 ",,$215.24 ,8,$215 ,,98,94,For Sale,,,048G741000300,0,0,2/17/2015,Other,,CA,1/16/1997,Two Story,94611,,,,,,UN KNOWN,,VICKI WOODHEAD,
27451705,SLD,316,6102 RUTHLAND RD,,OAKLAND,2611,"$584,000 ","$567,000 ",DE,3000,4,2,2,Y,4,1997,0,100,,,6/12/1998,16,48G-7415-25-2,,Yes,RESIDENTIAL,,,3,,Alameda,317,317,3/13/1998,MONTCLAIR,No,4,0,,No,Conventional,4/30/1997 22:00,$194 ,,5/1/1997,,Excl Right,,3/13/1998,"$584,000 ",3/13/1998,No,0,No,No,$0 ,"$567,000 ",,$189.00 ,8,$189 ,,97,97,For Sale,,,048G741502502,0,0,2/17/2015,Measured,,CA,6/12/1998,Split Level,94611,RESI,,,,,EDWARD LINDORFER,,SUSANNE PAUL,
28700177,SLD,15,6153 ASCOT DR,,OAKLAND,2611,"$585,000 ","$651,000 ",DE,2916,4,3,1,N,1,1958,0.22,"9,650",,,2/11/1999,55,48D-7254-5-4,,Yes,RESIDENTIAL,,,3,,Alameda,16,16,1/13/1999,,No,3,0,,No,Conventional,12/28/1998 22:00,$200 ,,12/29/1998,,Excl Right,,1/13/1999,"$585,000 ",1/13/1999,No,0,No,No,"$585,000 ","$651,000 ",,$223.25 ,9,$223 ,,111,111,For Sale,,,048D725400504,0,0,8/18/2001,Public Records,,CA,2/11/1999,Three or More Stories,94611,,,,,,THERESA D. CARLISLE,1016920,DONNA COSTELLA,1102209
29003670,SLD,34,6045 ESTATES DR,,OAKLAND,2611,"$585,000 ","$535,000 ",DE,3000,4,3,0,N,0,1923,0.15,"6,449",,,6/28/1999,90,48C-7185-48,,Yes,RESIDENTIAL,,,2.5,,Alameda,35,35,3/30/1999,,No,4,0,,No,Cash,2/23/1999 22:00,$195 ,,2/24/1999,,Excl Right,,3/30/1999,"$609,000 ",3/30/1999,No,0,No,No,"$599,000 ","$535,000 ",,$178.33 ,8,$178 ,,91,88,For Sale,,,048C718504800,0,0,8/18/2001,Measured,,CA,6/28/1999,Two Story,94611,,,,,,KAREN A STARR,1111458,FNIS STAFF,
29001894,SLD,49,6983 ELVERTON DR,,OAKLAND,2611,"$585,000 ","$580,000 ",DE,3101,4,3,0,Y,1,1992,0.35,"15,450",,,7/23/1999,21,48G-7448-61-13,,Yes,RESIDENTIAL,,,3%,,Alameda,50,50,6/28/1999,,No,1,0,,No,Conventional,5/9/1999 22:00,$188 ,,5/10/1999,,Excl Right,,6/28/1999,"$569,000 ",6/28/1999,No,0,No,No,"$569,000 ","$580,000 ",,$187.04 ,12,$187 ,,99,102,For Sale,,,048G744806113,0,0,2/17/2015,Public Records,,CA,7/23/1999,Two Story,94611,,,,,,FREDERICK ANTON,,KENNETH BARLEY,
26448020,SLD,121,6522 ASCOT DR,,OAKLAND,2611,"$585,000 ","$555,000 ",DE,3000,3,2,1,Y,2,1996,0.23,"10,180",,,2/28/1997,17,48D-7273-42,,Yes,RESIDENTIAL,,,3%,,Alameda,122,122,2/10/1997,,No,0,0,,No,Conventional,10/11/1996 22:00,$195 ,,10/12/1996,,Excl Right,,2/10/1997,"$625,000 ",2/10/1997,No,0,No,No,"$599,000 ","$555,000 ",,$185.00 ,8,$185 ,,95,89,For Sale,,,048D727304200,0,0,2/17/2015,Other,,CA,2/28/1997,Two Story,94611,,,,,,LYN K MURRAY,,FNIS STAFF,
27449468,SLD,22,6051 GLENARMS DR,,OAKLAND,2611,"$585,000 ","$572,500 ",DE,2850,4,2,1,Y,1,0,0.15,"6,600",,,3/7/1997,2013,48H-7562-12,,Yes,RESIDENTIAL,,,2.5,,Alameda,23,23,2/16/1997,MONTCLAIR,No,0,0,,No,Conventional,1/24/1997 22:00,$205 ,,1/25/1997,,Excl Right,,2/16/1997,"$585,000 ",2/16/1997,No,0,No,No,$0 ,"$572,500 ",,$200.88 ,9,$200 ,,98,98,For Sale,,,048H756201200,0,0,8/18/2001,Other,,CA,3/7/1997,Two Story,94611,,,,,,DEE KNOWLAND,1145418,MICHAEL THOMPSON,938211
21006881,SLD,10,1705 MANZANITA DR,,OAKLAND,2611,"$585,000 ","$675,000 ",DE,2750,3,2,1,Y,2,1989,0.13,"5,762",,,4/17/2001,24,48E-7319-16-5,,Yes,RESIDENTIAL,,,3,,Alameda,11,11,3/16/2001,MONTCLAIR,No,1,0,,No,Conventional,3/5/2001 22:00,$212 ,,3/6/2001,,Excl Right,,3/16/2001,"$585,000 ",3/16/2001,No,0,No,No,"$585,000 ","$675,000 ",,$245.45 ,7,$245 ,,115,115,For Sale,,,048E731901605,0,0,8/18/2001,Public Records,,CA,4/17/2001,Two Story,94611,,,,,,THERESA D. CARLISLE,1016920,JANET KAPLAN,
28254621,SLD,0,6117 ESTATES DR,,OAKLAND,2611,"$588,000 ","$580,000 ",DE,2800,4,3,0,Y,2,1956,0.21,"9,240",,,6/23/1998,57,48C-7184-12-1,,Yes,RESIDENTIAL,,,2.5,,Alameda,1,1,5/6/1998,MONTCLAIR,No,0,0,,No,Conventional,4/23/1998 22:00,$210 ,,4/24/1998,,Excl Right,,4/24/1998,"$588,000 ",5/6/1998,No,0,No,No,$0 ,"$580,000 ",,$207.14 ,9,$207 ,,99,99,For Sale,,,048C718401201,0,0,2/17/2015,Public Records,,CA,6/23/1998,Two Story,94611,,,,,,JOANEL ZINMAN,,DELL M. ORR,
28253479,SLD,76,5958 CASTLE DR,,OAKLAND,2611,"$589,000 ","$585,000 ",DE,2957,4,2,1,Y,2,1966,0.17,"7,280",,,6/26/1998,47,48D-7209-25,,Yes,RESIDENTIAL,,,2.75,,Alameda,77,77,5/11/1998,PIEDMONT AVENUE,No,0,0,,No,Other,2/23/1998 22:00,$199 ,,2/24/1998,,Excl Right,,5/11/1998,"$629,000 ",5/11/1998,No,0,No,No,"$629,000 ","$585,000 ",,$197.84 ,7,$197 ,,99,93,For Sale,,,048D720902500,0,0,2/17/2015,Public Records,,CA,6/26/1998,Split Level,94611,,,,,,STEPHEN SMITH,,LINDA VAN DRENT,
28456586,SLD,8,654 MOUNTAIN BL,,OAKLAND,2611,"$589,000 ","$602,000 ",DE,2700,3,3,1,Y,3,1994,0.17,"7,434",,,4/10/1998,19,48H-7563-42,,Yes,RESIDENTIAL,,,2.5,,Alameda,9,9,2/19/1998,,No,1,0,,No,Cash,2/10/1998 22:00,$218 ,,2/11/1998,,Excl Right,,2/19/1998,"$589,000 ",2/19/1998,No,0,No,No,$0 ,"$602,000 ",,$222.96 ,10,$222 ,,102,102,For Sale,,,048H756304200,0,0,8/18/2001,Other,,CA,4/10/1998,Two Story,94611,RES,,,,,JONATHAN E DUNN,,MICHAEL THOMPSON,938211
27450087,SLD,2,6171 RUTHLAND RD,,OAKLAND,2611,"$589,000 ","$590,000 ",DE,3100,4,3,0,Y,2,0,0.45,"19,600",,,3/27/1997,2013,48H-7565-32-1,,Yes,RESIDENTIAL,,,2.5,,Alameda,3,3,3/2/1997,MONTCLAIR,No,0,0,,No,Conventional,2/27/1997 22:00,$190 ,,2/28/1997,,Excl Right,,3/2/1997,"$589,000 ",3/2/1997,No,0,No,No,$0 ,"$590,000 ",,$190.32 ,8,$190 ,,100,100,For Sale,,,048H756503201,0,0,2/17/2015,Other,,CA,3/27/1997,Three or More Stories,94611,,,,,,MARY RUTH ARMSTRONG,,PAT WHITTINGSLOW,
20023525,SLD,10,1771 NORTHWOOD CT,,OAKLAND,2611,"$589,000 ","$681,000 ",DE,2920,5,2,1,Y,2,1972,0.14,"5,916",,,7/24/2000,41,48E-7319-4,,Yes,RESIDENTIAL,,,3%,,Alameda,11,11,6/30/2000,MONTCLAIR,No,1,0,,No,Conventional,6/19/2000 22:00,$201 ,,6/20/2000,,Excl Right,,6/30/2000,"$589,000 ",6/30/2000,No,0,No,No,"$589,000 ","$681,000 ",,$233.22 ,9,$233 ,,116,116,For Sale,,,048E731900400,0,0,8/18/2001,Public Records,,CA,7/24/2000,Three or More Stories,94611,,,,,,THERESA D. CARLISLE,1016920,RICHARD E. COHEN,1084817
21032389,SLD,19,39 HEMLOCK LN,,OAKLAND,2611,"$589,000 ","$579,000 ",DE,2632,3,2,0,N,0,1962,0.2,"8,816",,,10/31/2001,51,48E-7334-10-1,,Yes,RESIDENTIAL,,,3,,Alameda,20,20,9/29/2001,MONTCLAIR,No,2,0,,No,Conventional,9/9/2001 22:00,$223 ,,9/10/2001,,Excl Right,,9/29/2001,"$589,000 ",9/29/2001,No,0,No,No,"$589,000 ","$579,000 ",,$219.98 ,7,$219 ,,98,98,For Sale,,,048E733401001,0,0,11/2/2001,Public Records,,CA,10/31/2001,Two Story,94611,,,,,,DELL M. ORR,,DAVID ECKERT,1239021
21020211,SLD,9,5671 CABOT DR,,OAKLAND,2611,"$589,000 ","$600,000 ",DE,2777,5,2,0,Y,2,1959,0.13,"5,814",,,7/20/2001,54,48F-7363-9,,Yes,RESIDENTIAL,,,3,,Alameda,10,10,6/15/2001,MONTCLAIR,No,1,0,,No,Conventional,6/5/2001 22:00,$212 ,,6/6/2001,,Excl Right,,6/15/2001,"$589,000 ",6/15/2001,No,0,No,No,"$589,000 ","$600,000 ",,$216.06 ,8,$216 ,,102,102,For Sale,,,048F736300900,0,0,8/18/2001,Public Records,,CA,7/20/2001,Tri-Level,94611,R-30,,,,,GEORGE S KARSANT,787932,ANITA THEDE,592170
21025909,SLD,14,1823 DRAKE DR,,OAKLAND,2611,"$589,000 ","$610,000 ",DE,3045,5,3,0,Y,2,1965,0.14,"6,188",,,8/23/2001,48,48E-7339-4-2,,Yes,RESIDENTIAL,,,2.5,,Alameda,15,15,7/31/2001,MONTCLAIR,No,2,0,,No,Conventional,7/16/2001 22:00,$193 ,,7/17/2001,,Excl Right,,7/31/2001,"$589,000 ",7/31/2001,No,0,No,No,"$589,000 ","$610,000 ",,$200.33 ,9,$200 ,,104,104,For Sale,,,048E733900402,0,0,8/29/2001,Public Records,,CA,8/23/2001,Two Story,94611,,,,,,DELL M. ORR,,NANCY M DICKEY,887287
20015801,SLD,65,6481 FARALLON WAY,,OAKLAND,2611,"$590,000 ","$545,000 ",DE,3028,4,3,1,Y,2,1963,0.41,"17,864",,,9/14/2000,50,48G-7430-18-3,,Yes,RESIDENTIAL,,,2.50%,,Alameda,66,66,6/28/2000,MONTCLAIR,No,1,0,,No,Other,4/23/2000 22:00,$194 ,,4/24/2000,,Excl Right,,6/28/2000,"$695,000 ",6/28/2000,No,0,No,No,"$695,000 ","$545,000 ",,$179.99 ,6,$179 ,,92,78,For Sale,,,48G-7430-18-3,0,0,8/18/2001,Public Records,,CA,9/14/2000,Two Story,94611,,,,,,GEORGIA W. RICHARDSON,862871,NORMAN ROBINOW,
29029944,SLD,14,6805 MOORE DR,,OAKLAND,2611,"$595,000 ","$655,000 ",DE,2749,3,2,1,Y,1,1990,0.16,"7,025",,,10/22/1999,23,48D-7308-36,,Yes,RESIDENTIAL,,,2.50%,,Alameda,15,15,9/16/1999,MONTCLAIR,Yes,2,0,,No,Cash,9/1/1999 22:00,$216 ,,9/2/1999,,Excl Right,,9/16/1999,"$595,000 ",9/16/1999,No,0,No,No,"$595,000 ","$655,000 ",,$238.27 ,7,$238 ,,110,110,For Sale,,,048D730803600,0,0,10/14/2010,Public Records,,CA,10/22/1999,Two Story,94611,,,,,,MARTHA SHIN,821697,CHERYL CAHN,705771
29020622,SLD,53,6262 ASPINWALL RD,,OAKLAND,2611,"$595,000 ","$595,000 ",DE,2700,4,3,0,Y,3,1924,0.46,"20,000",,,9/16/1999,89,48F-7387-7-1,,Yes,RESIDENTIAL,,,2.50%,,Alameda,54,54,8/25/1999,MONTCLAIR,No,2,0,,No,Conventional,7/2/1999 22:00,$220 ,,7/3/1999,,Excl Right,,8/25/1999,"$595,000 ",8/25/1999,No,0,No,No,"$595,000 ","$595,000 ",,$220.37 ,9,$220 ,,100,100,For Sale,,,048F738700701,0,0,2/17/2015,Public Records,,CA,9/16/1999,Two Story,94611,,,,,,DEBORAH L RITCHEY,452693,MICHELLE M VASEY,1187806
21032135,SLD,11,5965 ESTATES DR,,OAKLAND,2611,"$595,000 ","$675,000 ",DE,2889,4,3,0,Y,2,1956,0.26,"11,220",,,12/10/2001,57,48C-7185-17-2,,Yes,RESIDENTIAL,,,2.5,,Alameda,12,12,9/18/2001,MONTCLAIR,Yes,2,0,,No,Cash,9/6/2001 22:00,$205 ,,9/7/2001,,Excl Right,,9/18/2001,"$595,000 ",9/18/2001,No,0,No,No,"$595,000 ","$675,000 ",,$233.64 ,10,$233 ,,113,113,For Sale,,,048C718501702,0,0,12/13/2001,Public Records,,CA,12/10/2001,Two Story,94611,,,,,,SHEILA SABINE,1028547,CHRISTINE CHRISTENSEN,927771
27454800,SLD,67,6253 FAIRLANE DR,,OAKLAND,2611,"$595,000 ","$550,000 ",DE,2823,2,2,1,Y,3,1994,1.06,"46,092",,,1/27/1998,19,48H-7566-7,,Yes,RESIDENTIAL,,,2.5,,Alameda,68,68,12/13/1997,,No,1,0,,No,Conventional,10/6/1997 22:00,$210 ,,10/7/1997,,Excl Right,,12/13/1997,"$625,000 ",12/13/1997,No,0,No,No,"$625,000 ","$550,000 ",,$194.83 ,6,$194 ,,92,88,For Sale,,,048H756600700,0,0,12/14/2016,Public Records,,CA,1/27/1998,,94611,,,,,,NANCY W. MOORE,1180649,ADRIANA GIACOMELLI,
28461161,SLD,9,5961 GLENARMS DR,,OAKLAND,2611,"$595,000 ","$595,000 ",DE,3178,4,3,0,Y,5,1994,0.15,"6,500",,,11/4/1998,19,48H-7562-51,,Yes,RESIDENTIAL,,,3,,Alameda,10,10,9/18/1998,MONTCLAIR,No,5,0,,No,Cash,9/8/1998 22:00,$187 ,,9/9/1998,,Excl Right,,9/18/1998,"$595,000 ",9/18/1998,No,0,No,No,$0 ,"$595,000 ",,$187.22 ,9,$187 ,,100,100,For Sale,,,048H756205100,0,0,8/18/2001,Public Records,,CA,11/4/1998,Two Story,94611,,,,,,NANCY LEHRKIND,932939,MARILYN BREMSER,
29020781,SLD,13,6860 SARONI DR,,OAKLAND,2611,"$599,000 ","$636,000 ",DE,2706,4,3,0,Y,1,1990,0,0,,,8/27/1999,23,48E-7329-41,,Yes,RESIDENTIAL,,,3,,Alameda,14,14,7/20/1999,,No,2,0,,No,Conventional,7/6/1999 22:00,$221 ,,7/7/1999,,Excl Right,,7/20/1999,"$599,000 ",7/20/1999,No,0,No,No,"$599,000 ","$636,000 ",,$235.03 ,8,$235 ,,106,106,For Sale,,,048E732904100,0,0,8/18/2001,Public Records,,CA,8/27/1999,Two Story,94611,,,,,,DOLLIE A HENSON,1166867,WENDY SPRAGUE,877560
29037244,SLD,13,6055 FAIRLANE DR,,OAKLAND,2611,"$599,000 ","$599,000 ",DE,2650,4,3,0,Y,3,1993,0.12,"5,330",,,12/8/1999,20,48H-7563-13,,Yes,RESIDENTIAL,,,2.5,,Alameda,14,14,11/16/1999,MONTCLAIR,No,5,0,,No,Cash,11/2/1999 22:00,$226 ,,11/3/1999,,Excl Right,,11/16/1999,"$599,000 ",11/16/1999,No,0,No,No,"$599,000 ","$599,000 ",,$226.04 ,7,$226 ,,100,100,For Sale,,,048H756301300,0,0,2/17/2015,Builder,,CA,12/8/1999,Two Story,94611,,,,,,CONSTANCE P ROGERS,,LELA JACOBSON,939196
29009316,SLD,63,5927 ZINN DR,,OAKLAND,2611,"$599,000 ","$625,000 ",DE,2909,5,3,0,Y,3,1998,0.18,"7,873",,,6/18/1999,15,48E-7339-38-5,,Yes,RESIDENTIAL,,,2.5,,Alameda,64,64,6/18/1999,MONTCLAIR,No,3,0,,No,Cash,4/15/1999 22:00,$205 ,,4/16/1999,,Excl Right,,6/18/1999,"$659,000 ",6/18/1999,No,0,No,No,"$659,000 ","$625,000 ",,$214.85 ,9,$214 ,,104,95,For Sale,,,048E733903805,0,0,4/8/2010,,,CA,6/18/1999,Three or More Stories,94611,R-30,,,,,DEBRA DRYDEN,640041,DEBRA DRYDEN,640041
29007183,SLD,9,6155 FAIRLANE DR,,OAKLAND,2611,"$599,000 ","$600,000 ",DE,2794,4,3,0,Y,2,1995,0.27,"11,600",0,,5/19/1999,18,48H-7565-7,,Yes,RESIDENTIAL,,,3,,Alameda,10,10,4/7/1999,MONTCLAIR,Yes,2,0,,Yes,Conventional,3/28/1999 22:00,$214 ,,3/29/1999,,Excl Right,,4/7/1999,"$650,000 ",4/7/1999,No,0,No,No,"$650,000 ","$600,000 ",,$214.75 ,8,$214 ,,100,92,For Sale,,,048H756500700,0,0,8/18/2001,Public Records,,CA,5/19/1999,Two Story,94611,,,,,,MARILYN HERTZ,,GABRIELLE DUER,
29008876,SLD,24,18 KESWICK CT,,OAKLAND,2611,"$599,000 ","$599,000 ",DE,3186,4,4,1,Y,3,1999,0.15,"6,600",,,5/28/1999,14,48D-7253-40,,Yes,RESIDENTIAL,,,3%,,Alameda,25,25,5/7/1999,PIEDMONT PINES,No,3,0,,No,Cash,4/12/1999 22:00,$188 ,,4/13/1999,,Excl Right,,5/7/1999,"$599,000 ",5/7/1999,No,0,No,No,"$599,000 ","$599,000 ",,$188.01 ,8,$188 ,,100,100,For Sale,,,048D725304000,0,0,8/18/2001,,,CA,5/28/1999,Three or More Stories,94611,,,,,,NAHID K NASSIRI,827680,EMILY LANE,
40370234,SLD,13,88 BAYO VISTA AVE,,OAKLAND,2611,"$599,000 ","$625,000 ",DE,2688,5,3,0,N,0,1906,0.15,"6,630",,,10/17/2008,107,12-929-18,4040,Yes,RESIDENTIAL,,,2.5,,Alameda,13,13,10/1/2008,PIEDMONT AVENUE,No,0,,,No,Conventional,9/18/2008 10:10,$223 ,,9/18/2008,,Excl Right,,10/1/2008,"$599,000 ",10/1/2008,,,No,No,"$599,000 ","$625,000 ",10/20/2008,$232.51 ,10,$233 ,,104,104,For Sale,,,12092901800,,,12/18/2010,Appraisal,None,CA,10/20/2008,Three or More Stories,94611-5035,1001,,,,,SANDRA PATEL-HILFERTY,1494783,HELEN KWONG,1791410
