MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,Building Type,SqFt,Bedrooms,Baths,Baths Partial,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,HOA Fees Freq,Close Date,Age,APN,Census Tract,City Transfer Tax,Class,Co List Agent BRE Num.,Co Sell Agent BRE Num.,Comp to Selling Office,Comp Type,County,Cumulative DOMLS,Days On MLS,General Date,Dist/Neighborhood/Subdiv,Dual Variable,Fireplaces,Floor Unit is on,Foreclosure Status,HOA,How Sold,Input Date,List $/SqFt,List Agent BRE Num.,List Date,Listing Broker BRE Number,Listing Type,Number of offers,Off Market Date,Original Price,Pending Date,Pending Litigation,Occ%,Point of Sale Ordinance,Pool (Y/N),Previous Price,Price,Price Date,Price/SqFt,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Selling Broker BRE Number,Sold Agent BRE Num.,Tax ID,TIC % Owner Offered,Units in Complex,Update Date,Source,Special Information,State,Status Date,Stories,Zip,Zoning,Co-List Agent - Agent Name,Co-List Agent - License ID,Co-Sell Agent - Agent Name,Co-Sell Agent - License ID,Listing Agent - Agent Name,Listing Agent - License ID,Selling Agent 1 - Agent Name,Selling Agent 1 - License ID
26111952,SLD,84,6201 HILLEGASS AV,,OAKLAND,2618,"$405,000 ","$400,000 ",DE,2489,3,2,0,N,1,1907,0.1,"4,195",,,9/12/1996,106,16-1403-38,,Yes,RESIDENTIAL,,,3,,Alameda,85,85,9/7/1996,ROCKRIDGE UPPER,Yes,2,0,,No,Cash,6/14/1996 22:00,$162 ,,6/15/1996,,Excl Right,,9/7/1996,"$415,000 ",9/7/1996,No,0,No,No,"$415,000 ","$400,000 ",,$160.71 ,8,$160 ,,99,96,For Sale,,,16140303800,0,0,2/17/2015,Public Records,,CA,9/12/1996,Two Story,94618,R,,,,,ESTELLE C KENT,329103,DARRYL CHEW,
27114035,SLD,14,6457 COLBY ST,,OAKLAND,2618,"$405,000 ","$442,500 ",DE,2208,3,2,0,Y,3,1906,0.12,"5,200",,,7/1/1997,107,16-1414-8,,Yes,RESIDENTIAL,,,3,,Alameda,15,15,6/10/1997,ROCKRIDGE UPPER,No,0,0,,No,Cash,5/26/1997 22:00,$183 ,,5/27/1997,,Excl Right,,6/10/1997,"$405,000 ",6/10/1997,No,0,No,No,$0 ,"$442,500 ",,$200.41 ,7,$200 ,,109,109,For Sale,,,16141400800,0,0,12/14/2016,Measured,,CA,7/1/1997,Two Story,94618,R40,,,,,ANET TARPOFF,1064032,LESLIE EASTERDAY,833300
27115179,SLD,13,5940 CHABOT CR,,OAKLAND,2618,"$409,000 ","$409,000 ",DE,1703,3,3,0,Y,3,1933,0.07,"3,124",,,1/9/1998,80,048A708301800,,Yes,RESIDENTIAL,,,2.5,,Alameda,14,14,12/12/1997,ROCKRIDGE UPPER,No,0,0,,No,Cash,11/28/1997 22:00,$240 ,,11/29/1997,,Excl Right,,12/12/1997,"$409,000 ",12/12/1997,No,0,No,No,$0 ,"$409,000 ",,$240.16 ,6,$240 ,,100,100,For Sale,,,048A708301800,0,0,1/8/2014,Public Records,,CA,1/9/1998,Tri-Level,94618,R-30,,,,,ORTRUN NIESAR,1161032,KATHERINE H COOPER,921250
28458793,SLD,12,6114 LAWTON AV,,OAKLAND,2618,"$409,000 ","$425,000 ",DE,1973,4,2,0,Y,1,1916,0.14,"6,310",,,7/10/1998,97,48A-7113-10,,Yes,RESIDENTIAL,,,2.75,,Alameda,13,13,6/6/1998,ROCKRIDGE UPPER,No,1,0,,No,Conventional,5/24/1998 22:00,$207 ,,5/25/1998,,Excl Right,,6/6/1998,"$409,000 ",6/6/1998,No,0,No,No,$0 ,"$425,000 ",,$215.41 ,8,$215 ,,104,104,For Sale,,,048A711301000,0,0,8/18/2001,Public Records,,CA,7/10/1998,Two Story,94618,R-30,,,,,HAL CASTLE,447745,FATIMA ALI,668080
29009967,SLD,8,1 SONIA ST,,OAKLAND,2618,"$410,000 ","$432,000 ",DE,2376,3,2,0,Y,1,1938,0,0,,,7/7/1999,75,48B-7146-1,,Yes,RESIDENTIAL,,,3,,Alameda,9,9,4/29/1999,,No,1,0,,No,Cash,4/20/1999 22:00,$172 ,,4/21/1999,,Excl Right,,4/29/1999,"$410,000 ",4/29/1999,No,0,No,No,"$410,000 ","$432,000 ",,$181.82 ,8,$181 ,,105,105,For Sale,,,048B714600100,0,0,8/18/2001,Public Records,,CA,7/7/1999,Two Story,94618,,,,,,HELEN P BUTY,426289,KATHIE BERG,835934
27114326,SLD,118,19 HAWKS HILL CT,,OAKLAND,2618,"$410,000 ","$413,000 ",TH,1872,3,2,0,Y,1,1994,0.06,"2,566",325,Q,11/14/1997,19,48H-7590-9,,Yes,RESIDENTIAL,,,3%,,Alameda,119,119,10/17/1997,HILLER HIGHLANDS,No,0,0,,Yes,Cash,6/20/1997 22:00,$219 ,,6/21/1997,,Excl Right,,10/17/1997,"$439,000 ",10/17/1997,No,92,No,No,"$424,000 ","$413,000 ",,$220.62 ,5,$220 ,,101,94,For Sale,,,048H759000900,0,10,8/18/2001,Other,,CA,11/14/1997,Two Story,94618,R1,,,,,GAYLE TANTAU,1173942,GAYLE TANTAU,1173942
27113314,SLD,33,6017 OCEAN VIEW DR,,OAKLAND,2618,"$410,000 ","$375,000 ",DE,2294,3,3,0,Y,2,1937,0.14,"5,940",,,4/25/1997,76,48A-7111-39,,Yes,RESIDENTIAL,,,3,,Alameda,34,34,3/20/1997,ROCKRIDGE UPPER,Yes,2,0,,No,Cash,2/14/1997 22:00,$178 ,,2/15/1997,,Excl Right,,3/20/1997,"$410,000 ",3/20/1997,No,0,No,No,$0 ,"$375,000 ",,$163.47 ,11,$163 ,,91,91,For Sale,,,048A711103900,0,0,2/17/2015,Public Records,,CA,4/25/1997,Two Story,94618,SFR,,,,,BARBARA WILCOX,,NANCY LEE NOMAN,
29034607,SLD,13,5209 PROCTOR AVE,,OAKLAND,2618,"$412,000 ","$487,000 ",DE,1716,2,1,0,Y,1,1931,0.14,"6,000",,,11/12/1999,82,48B-7143-8,,Yes,RESIDENTIAL,,,3,,Alameda,14,14,10/21/1999,UPPER ROCKRIDGE,No,1,0,,No,Conventional,10/7/1999 22:00,$240 ,,10/8/1999,,Excl Right,,10/21/1999,"$412,000 ",10/21/1999,No,0,No,No,"$412,000 ","$487,000 ",,$283.80 ,2,$283 ,,118,118,For Sale,,,048B714300800,0,0,8/18/2001,Public Records,,CA,11/12/1999,Two Story,94618,,,,,,JACK BRENNEMAN,997127,MARCIA ELLEN LANCASTER,1224433
27451786,SLD,7,16 BIEHS CT,,OAKLAND,2618,"$415,000 ","$415,000 ",DE,1915,3,3,0,Y,3,1959,0.13,"5,830",,,7/18/1997,54,48B-7147-5-3,,Yes,RESIDENTIAL,,,3,,Alameda,8,8,5/19/1997,UPPER ROCKRIDGE,Yes,5,0,,No,Conventional,5/11/1997 22:00,$216 ,,5/12/1997,,Excl Right,,5/19/1997,"$415,000 ",5/19/1997,No,0,No,No,$0 ,"$415,000 ",,$216.71 ,9,$216 ,,100,100,For Sale,,,048B714700503,0,0,8/18/2001,Public Records,,CA,7/18/1997,Split Level,94618,,,,,,CAROL COHEN,,CONSTANCE P ROGERS,
10514121,SLD,88,5399 BRYANT AV,,OAKLAND,2618,"$416,000 ","$416,000 ",DE,2972,3,2,0,N,1,1908,0.08,"3,616",0,,9/18/1998,105,14-1249-43,,Yes,RESIDENTIAL,,,2.5,,Alameda,89,89,7/28/1998,ROCKRIDGE,Yes,1,,,No,Conventional,6/21/1998 22:00,$139 ,,6/22/1998,,Excl Right,,9/18/1998,"$429,000 ",7/28/1998,No,,No,No,,"$416,000 ",,$139.97 ,9,$139 ,,100,97,For Sale,,,14124904300,,,11/30/1998,,,CA,12/1/1998,Two Story,94618,R,,,,,LINDA LARKIN,578954,FNIS STAFF,
29018526,SLD,31,29 STARVIEW DR,,OAKLAND,2618,"$419,000 ","$415,000 ",TH,1796,3,2,1,Y,2,1993,0.04,"1,576",325,Q,8/25/1999,20,48H-7590-84,,Yes,RESIDENTIAL,,,3,,Alameda,32,32,7/22/1999,HILLER HIGHLANDS,No,3,0,,Yes,Cash,6/20/1999 22:00,$233 ,,6/21/1999,,Excl Agency,,7/22/1999,"$439,000 ",7/22/1999,No,0,No,No,"$439,000 ","$415,000 ",,$231.07 ,6,$231 ,,99,95,For Sale,,,048H759008400,0,0,2/10/2017,Public Records,,CA,8/25/1999,Three or More Stories,94618,,,,,,SHERRY BENNINGER,1011715,DAVID ICHIKAWA,1125372
27450539,SLD,51,5917 MARGARIDO DR,,OAKLAND,2618,"$419,000 ","$432,500 ",DE,2054,3,2,0,Y,2,1940,0.09,"4,075",,,5/28/1997,73,48A-7112-2,,Yes,RESIDENTIAL,,,3,,Alameda,52,52,3/29/1997,UPPER ROCKRIDGE,No,1,0,,No,Cash,2/5/1997 22:00,$203 ,,2/6/1997,,Excl Right,,3/29/1997,"$419,000 ",3/29/1997,No,0,No,No,$0 ,"$432,500 ",,$210.56 ,7,$210 ,,103,103,For Sale,,,048A711200200,0,0,8/18/2001,Public Records,,CA,5/28/1997,Two Story,94618,,,,,,DEE KNOWLAND,1145418,JUDY CAIN,812806
27449335,SLD,45,6500 CHABOT RD,,OAKLAND,2618,"$419,000 ","$415,000 ",DE,1881,4,2,0,Y,1,1927,0.09,"4,100",,,4/8/1997,86,48A-7057-1,,Yes,RESIDENTIAL,,,2.50%,,Alameda,46,46,3/2/1997,ROCKRIDGE UPPER,No,0,0,,No,Cash,1/15/1997 22:00,$222 ,,1/16/1997,,Excl Right,,3/2/1997,"$419,000 ",3/2/1997,No,0,No,No,$0 ,"$415,000 ",,$220.63 ,8,$220 ,,99,99,For Sale,,,048A705700100,0,0,8/18/2001,Measured,,CA,4/8/1997,Split Level,94618,,,,,,MINDY SCOTT,1154961,CHRIS COHN,517934
26228089,SLD,7,1071 SILER PL,,OAKLAND,2618,"$419,000 ","$400,000 ",DE,2303,4,2,0,Y,1,1959,0.33,"14,338",,,12/10/1996,54,48H-7656-3-1,,Yes,RESIDENTIAL,,,3%,,Alameda,8,8,11/25/1996,,Yes,0,0,,No,Cash,11/17/1996 22:00,$181 ,,11/18/1996,,Excl Right,,11/25/1996,"$419,000 ",11/25/1996,No,0,No,No,$0 ,"$400,000 ",,$173.69 ,10,$173 ,,95,95,For Sale,,,048H765600301,0,0,2/17/2015,Public Records,,CA,12/10/1996,Two Story,94705,,,,,,VICKI NAKAMURA,,ROB OLSON,
27113857,SLD,0,6438 HILLEGASS AV,,OAKLAND,2618,"$419,250 ","$419,250 ",DE,2395,4,2,0,Y,1,0,0,"6,500",,,4/30/1997,2013,16-1411-34,,Yes,RESIDENTIAL,,,3,,Alameda,1,1,4/30/1997,ROCKRIDGE UPPER,Yes,1,0,,No,Conventional,4/29/1997 22:00,$175 ,,4/30/1997,,Excl Right,,4/30/1997,"$419,250 ",4/30/1997,No,0,No,No,$0 ,"$419,250 ",,$175.05 ,9,$175 ,,100,100,For Sale,,,16141103400,0,0,2/17/2015,Public Records,,CA,4/30/1997,Two Story,94618,,,,,,STEVEN DOPKIN,957017,FNIS STAFF,
28457167,SLD,113,37 WINDWARD HL,,OAKLAND,2618,"$422,000 ","$422,000 ",DE,2010,3,2,1,Y,3,1994,0.03,"1,629",150,Q,8/14/1998,19,48H-7587-80,,Yes,RESIDENTIAL,,,3,,Alameda,114,114,7/4/1998,,No,3,0,,Yes,Cash,3/12/1998 22:00,$209 ,,3/13/1998,,Excl Right,,7/4/1998,"$449,000 ",7/4/1998,No,0,No,No,"$439,000 ","$422,000 ",,$209.95 ,7,$209 ,,100,94,For Sale,,,048H758708000,0,40,8/18/2001,Other,,CA,8/14/1998,Three or More Stories,94618,R-30,,,,,SUSANNE PAUL,,JULIE NACHTWEY,
29006741,SLD,26,5851 CHABOT CT,,OAKLAND,2618,"$425,000 ","$425,000 ",DE,1716,3,2,0,Y,1,1921,0.11,"4,800",,,6/1/1999,92,48A-7057-12,,Yes,RESIDENTIAL,,,3,,Alameda,27,27,4/20/1999,ROCKRIDGE UPPER,Yes,3,0,,No,Conventional,3/24/1999 22:00,$247 ,,3/25/1999,,Excl Right,,4/20/1999,"$445,000 ",4/20/1999,No,0,No,No,"$445,000 ","$425,000 ",,$247.67 ,7,$247 ,,100,96,For Sale,,,048A705701200,0,0,2/17/2015,Public Records,,CA,6/1/1999,Two Story,94618,,,,,,STEPHANIE STADTLER,,JOHN G STADTLER,769452
29005877,SLD,10,5255 LOCKSLEY AVE,,OAKLAND,2618,"$425,000 ","$533,500 ",DE,2814,5,3,0,Y,5,1941,0.11,"4,833",,,4/22/1999,72,14-1230-6,,Yes,RESIDENTIAL,,,2.5,,Alameda,11,11,3/27/1999,ROCKRIDGE UPPER,No,3,0,,No,Conventional,3/16/1999 22:00,$151 ,,3/17/1999,,Excl Right,,3/27/1999,"$425,000 ",3/27/1999,No,0,No,No,"$425,000 ","$533,500 ",,$189.59 ,10,$189 ,,126,126,For Sale,,,14123000600,0,0,8/18/2001,Public Records,,CA,4/22/1999,Two Story,94618,R35,,,,,DONALD COELHO,414510,RONALD EGHERMAN,1147994
29003681,SLD,9,511 FLORENCE AVE,,OAKLAND,2618,"$425,000 ","$514,000 ",DE,2400,4,3,0,Y,2,1967,0.17,"7,488",,,4/9/1999,46,48B-7159-8-1,,Yes,RESIDENTIAL,,,3,,Alameda,10,10,3/5/1999,ROCKRIDGE UPPER,No,1,0,,No,Conventional,2/23/1999 22:00,$177 ,,2/24/1999,,Excl Right,,3/5/1999,"$425,000 ",3/5/1999,No,0,No,No,"$425,000 ","$514,000 ",,$214.17 ,8,$214 ,,121,121,For Sale,,,048B715900801,0,0,8/28/2011,Other,,CA,4/9/1999,Two Story,94618,,,,,,DONNA DEBARDI,932843,SHEILA GALLAGHER,867475
28461632,SLD,75,3 WINDWARD HL,,OAKLAND,2618,"$425,000 ","$420,000 ",TH,1839,3,2,1,Y,3,1994,0.04,"1,830",115,Q,1/15/1999,19,48H-7587-67,,Yes,RESIDENTIAL,,,3%,,Alameda,76,76,12/6/1998,HILLER HIGHLANDS,No,3,0,,Yes,Cash,9/21/1998 22:00,$231 ,,9/22/1998,,Excl Right,,12/6/1998,"$425,000 ",12/6/1998,No,90,No,No,$0 ,"$420,000 ",,$228.38 ,6,$228 ,,99,99,For Sale,,,048H758706700,0,336,8/18/2001,Public Records,,CA,1/15/1999,Two Story,94618,R,,,,,KEVIN C BROWN,644175,JERRY A RATCH,757323
29039624,SLD,10,5455 BOYD AVE,,OAKLAND,2618,"$425,000 ","$581,000 ",DE,2104,3,2,0,N,0,1912,0.09,"4,000",,,1/7/2000,101,14-1261-7,,Yes,RESIDENTIAL,,,3,,Alameda,11,11,12/10/1999,,No,2,0,,No,Conventional,11/29/1999 22:00,$201 ,,11/30/1999,,Excl Right,,12/10/1999,"$425,000 ",12/10/1999,No,0,No,No,"$425,000 ","$581,000 ",,$276.14 ,7,$276 ,,137,137,For Sale,,,14126100700,0,0,8/18/2001,Public Records,,CA,1/7/2000,Two Story,94618,,,,,,DELL M. ORR,,MAVIS P. DELACROIX,1177740
28457518,SLD,12,6025 HILLEGASS AV,,OAKLAND,2618,"$425,000 ","$468,000 ",DE,1980,3,2,1,Y,1,1918,0.1,"4,375",,,4/30/1998,95,16-1405-3,,Yes,RESIDENTIAL,,,2.50%,,Alameda,13,13,4/7/1998,ROCKRIDGE UPPER,Yes,1,0,,No,Cash,3/25/1998 22:00,$214 ,,3/26/1998,,Excl Right,,4/7/1998,"$425,000 ",4/7/1998,No,0,No,No,$0 ,"$468,000 ",,$236.36 ,8,$236 ,,110,110,For Sale,,,16140500300,0,0,8/18/2001,Public Records,,CA,4/30/1998,Two Story,94618,,,,,,MARY JANE MCCONVILLE,789280,LYDIA MELSEN,
27455626,SLD,14,5358 HARBORD DR,,OAKLAND,2618,"$425,000 ","$425,000 ",DE,2486,3,2,0,Y,1,1931,0.19,"8,400",,,3/27/1998,82,48B-7159-25,,Yes,RESIDENTIAL,,,3,,Alameda,15,15,2/5/1998,UPPER ROCKRIDGE,No,2,0,,No,Conventional,12/1/1997 22:00,$170 ,,12/2/1997,,Excl Right,,12/16/1997,"$425,000 ",2/5/1998,No,0,No,No,$0 ,"$425,000 ",,$170.96 ,7,$170 ,,100,100,For Sale,,,048B715902500,0,0,12/15/2016,Public Records,,CA,3/27/1998,Two Story,94618,,,,,,MARK ROSS,1202069,CHRIS COHN,517934
27453097,SLD,23,6286 ACACIA AV,,OAKLAND,2618,"$425,000 ","$480,000 ",DE,2069,3,2,0,Y,3,1993,0.24,"10,285",,,8/22/1997,20,48A-7107-15,,Yes,RESIDENTIAL,,,3,,Alameda,24,24,7/23/1997,CLAREMONT,No,0,0,,No,Conventional,6/29/1997 22:00,$205 ,,6/30/1997,,Excl Right,,7/23/1997,"$425,000 ",7/23/1997,No,0,No,No,$0 ,"$480,000 ",,$232.00 ,6,$231 ,,113,113,For Sale,,,048A710701500,0,0,11/22/2010,Public Records,,CA,8/22/1997,Tri-Level,94618,,,,,,WENDY FERRARI,812807,NORMAN ROBINOW,
27114229,SLD,8,30 BINNACLE HL,,OAKLAND,2618,"$425,000 ","$425,000 ",DE,1782,3,3,0,Y,1,1992,0.05,"2,314",137,M,6/13/1997,21,48H-7587-10,,Yes,RESIDENTIAL,,,3.00%,,Alameda,9,9,5/30/1997,HILLER HIGHLANDS,Yes,0,0,,Yes,Other,5/21/1997 22:00,$238 ,,5/22/1997,,Excl Right,,5/30/1997,"$425,000 ",5/30/1997,No,99,No,No,$0 ,"$425,000 ",,$238.50 ,7,$238 ,,100,100,For Sale,,,048H758701000,0,25,2/17/2015,Public Records,,CA,6/13/1997,Two Story,94618,,,,,,JAMES COCHRAN,,JAMES COCHRAN,
27115186,SLD,85,6231 CHABOT RD,,OAKLAND,2618,"$425,000 ","$425,000 ",DE,1791,4,2,0,N,1,1919,0.12,"5,350",,,4/2/1998,94,48A-7063-25,,Yes,RESIDENTIAL,,,3,,Alameda,86,86,1/24/1998,ROCKRIDGE UPPER,No,0,0,,No,Conventional,10/30/1997 22:00,$237 ,,10/31/1997,,Excl Right,,1/24/1998,"$425,000 ",1/24/1998,No,0,No,No,$0 ,"$425,000 ",,$237.30 ,9,$237 ,,100,100,For Sale,,,048A706302500,0,0,2/17/2015,Measured,,CA,4/2/1998,Two Story,94618,,,,,,GRAHAM CARTER,21220429,GRAHAM CARTER,21220429
28460345,SLD,10,5345 LOCKSLEY AV,,OAKLAND,2618,"$425,000 ","$500,000 ",DE,2198,5,2,1,Y,2,0,0.11,"5,000",,,9/2/1998,2013,14-1255-14,,Yes,RESIDENTIAL,,,3,,Alameda,11,11,8/14/1998,ROCKRIDGE UPPER,No,1,0,,No,Cash,8/3/1998 22:00,$193 ,,8/4/1998,,Excl Right,,8/14/1998,"$425,000 ",8/14/1998,No,0,No,No,$0 ,"$500,000 ",,$227.48 ,11,$227 ,,118,118,For Sale,,,14125501400,0,0,8/18/2001,Public Records,,CA,9/2/1998,Two Story,94618,RES,,,,,RON KRISS,784235,WENDY KASHIWA,
28458762,SLD,17,5372 THOMAS AV,,OAKLAND,2618,"$425,000 ","$480,000 ",DE,2206,4,2,0,Y,1,1923,0.11,"5,000",,,7/21/1998,90,48A-7034-21,,Yes,RESIDENTIAL,,,2.5,,Alameda,18,18,6/5/1998,ROCKRIDGE UPPER,No,1,0,,No,Conventional,5/18/1998 22:00,$192 ,,5/19/1998,,Excl Right,,6/5/1998,"$425,000 ",6/5/1998,No,0,No,No,$0 ,"$480,000 ",,$217.59 ,8,$217 ,,113,113,For Sale,,,048A703402100,0,0,8/18/2001,Public Records,,CA,7/21/1998,Two Story,94618,,,,,,LYNNE BANTLE,,RUBY L NG,858060
28461564,SLD,52,6666 CHARING CROSS RD,,OAKLAND,2618,"$429,000 ","$423,000 ",TH,2841,3,2,2,Y,1,1996,0.04,"1,701",325,Q,12/8/1998,17,48H-7589-10,,Yes,RESIDENTIAL,,,3,,Alameda,53,53,11/16/1998,HILLER HIGHLANDS,No,1,0,,Yes,Conventional,9/24/1998 22:00,$151 ,,9/25/1998,,Excl Right,,11/16/1998,"$443,000 ",11/16/1998,No,90,No,No,"$443,000 ","$423,000 ",,$148.89 ,7,$148 ,,99,95,For Sale,,,048H758901000,0,100,2/17/2015,Other,,CA,12/8/1998,Three or More Stories,94618,,,,,,OLLIE HAMMEREL,,HEATHER ABED,
28462370,SLD,10,6248 BUENA VISTA AV,,OAKLAND,2618,"$429,000 ","$435,000 ",DE,2074,2,2,1,Y,2,1994,0.08,"3,449",,,1/6/1999,19,48A-7102-61,,Yes,RESIDENTIAL,,,2.5,,Alameda,11,11,11/18/1998,,No,2,0,,No,Conventional,11/7/1998 22:00,$206 ,,11/8/1998,,Excl Right,,11/18/1998,"$429,000 ",11/18/1998,No,0,No,No,$0 ,"$435,000 ",,$209.74 ,6,$209 ,,101,101,For Sale,,,048A710206100,0,0,8/18/2001,Public Records,,CA,1/6/1999,Three or More Stories,94618,,,,,,RICHARD E. COHEN,1084817,MICHELLE M VASEY,1187806
28514121,SLD,40,5399 BRYANT AV,,OAKLAND,2618,"$429,000 ","$416,000 ",DE,2972,3,2,0,Y,1,1908,0.08,"3,616",,,9/18/1998,105,14-1249-43,,Yes,RESIDENTIAL,,,2.5,,Alameda,41,41,7/28/1998,ROCKRIDGE UPPER,Yes,0,0,,No,Conventional,6/17/1998 22:00,$144 ,,6/18/1998,,Excl Right,,7/28/1998,"$429,000 ",7/28/1998,No,0,No,No,$0 ,"$416,000 ",,$139.97 ,9,$139 ,,97,97,For Sale,,,14124904300,0,0,8/18/2001,Public Records,,CA,9/18/1998,Two Story,94618,R,,,,,LINDA LARKIN,578954,MARGO DAVIS-BELL,
29001002,SLD,9,6111 BROADWAY TER,,OAKLAND,2618,"$429,000 ","$486,000 ",DE,2378,4,2,1,Y,1,1950,0.12,"5,175",,,3/25/1999,63,48B-7125-1-22,,Yes,RESIDENTIAL,,,2.5,,Alameda,10,10,1/28/1999,UPPER ROCKRIDGE,No,3,0,,No,Conventional,1/18/1999 22:00,$180 ,,1/19/1999,,Excl Right,,1/28/1999,"$429,000 ",1/28/1999,No,0,No,No,"$429,000 ","$486,000 ",,$204.37 ,8,$204 ,,113,113,For Sale,,,048B712500122,0,0,8/18/2001,Public Records,,CA,3/25/1999,Two Story,94618,,,,,,KATHLEEN FLYNN,512350,MICHELLE M VASEY,1187806
28458157,SLD,30,5417 THOMAS AV,,OAKLAND,2618,"$429,000 ","$429,000 ",DE,1920,3,2,0,N,1,1917,0.09,"3,800",,,6/17/1998,96,48A-7039-19,,Yes,RESIDENTIAL,,,2.5,,Alameda,31,31,5/18/1998,ROCKRIDGE UPPER,No,0,0,,No,Cash,4/17/1998 22:00,$223 ,,4/18/1998,,Excl Right,,5/18/1998,"$429,000 ",5/18/1998,No,0,No,No,$0 ,"$429,000 ",,$223.44 ,8,$223 ,,100,100,For Sale,,,048A703901900,0,0,8/18/2001,Public Records,,CA,6/17/1998,Two Story,94618,,,,,,KAREN A STARR,1111458,KATHERINE H COOPER,921250
28460383,SLD,29,5345 ESTATES DR,,OAKLAND,2618,"$429,000 ","$434,000 ",DE,1744,3,2,0,Y,2,1940,0.18,"7,742",,,10/9/1998,73,48B-7162-2,,Yes,RESIDENTIAL,,,2.5,,Alameda,30,30,9/2/1998,UPPER ROCKRIDGE,No,0,0,,No,Conventional,8/3/1998 22:00,$245 ,,8/4/1998,,Excl Right,,9/2/1998,"$429,000 ",9/2/1998,No,0,No,No,$0 ,"$434,000 ",,$248.85 ,7,$248 ,,101,101,For Sale,,,048B716200200,0,0,8/18/2001,Public Records,,CA,10/9/1998,,94618,,,,,,JEFFREY HIMMEL,,MICHELE ALDEN,
27113157,SLD,17,426 HUDSON ST,,OAKLAND,2618,"$429,000 ","$420,000 ",DE,2400,3,2,0,Y,1,1911,0.09,"4,000",,,2/21/1997,102,14-1261-15,,Yes,RESIDENTIAL,,,2.5,,Alameda,18,18,2/10/1997,ROCKRIDGE UPPER,No,2,0,,No,Cash,1/23/1997 22:00,$178 ,,1/24/1997,,Excl Right,,2/10/1997,"$429,000 ",2/10/1997,No,0,No,No,$0 ,"$420,000 ",,$175.00 ,8,$175 ,,98,98,For Sale,,,14126101500,0,0,9/23/2015,Measured,,CA,2/21/1997,Two Story,94618,,,,,,BILLY KARP,955756,GREGG M FUJITA,
20035217,SLD,14,29 CLAREWOOD LN,,OAKLAND,2618,"$429,000 ","$426,000 ",TH,2002,3,2,1,Y,2,1966,0.05,"2,353",405,M,10/31/2000,47,48B-7155-21,,No,RESIDENTIAL,,,3%,,Alameda,15,15,10/11/2000,ROCKRIDGE UPPER,No,1,0,,Yes,Conventional,9/26/2000 22:00,$214 ,,9/27/2000,,Excl Right,,10/11/2000,"$429,000 ",10/11/2000,No,90,No,Yes,"$429,000 ","$426,000 ",,$212.79 ,6,$212 ,,99,99,For Sale,,,48B-7155-21,0,40,12/1/2010,Public Records,,CA,10/31/2000,Two Story,94618,,,,,,MARIEDDA GRYNBAL,1202270,PHILIPPA FELDMAN,931885
26445216,SLD,58,769 ALVARADO RD,,BERKELEY,2618,"$429,000 ","$419,000 ",DE,2536,3,2,1,Y,3,1935,0.13,"5,459",,,8/2/1996,78,48H-7661-11,,Yes,RESIDENTIAL,,,3,,Alameda,59,59,6/16/1996,CLAREMONT,No,1,0,,No,Cash,4/18/1996 22:00,$169 ,,4/19/1996,,Excl Right,,6/16/1996,"$449,000 ",6/16/1996,No,0,Yes,No,"$449,000 ","$419,000 ",,$165.22 ,7,$165 ,,98,93,For Sale,,,048H766101100,0,0,8/18/2001,Public Records,,CA,8/2/1996,Tri-Level,94705,,,,,,SUSANNE PAUL,,RUTH BITTMAN,
27452562,SLD,12,5210 CLAREWOOD DR,,OAKLAND,2618,"$429,000 ","$436,000 ",DE,2418,4,2,1,Y,1,1988,0.12,"5,200",,,7/25/1997,25,48B-7151-18-5,,Yes,RESIDENTIAL,,,3,,Alameda,13,13,7/1/1997,ROCKRIDGE UPPER,No,0,0,,No,Conventional,6/18/1997 22:00,$177 ,,6/19/1997,,Excl Right,,7/1/1997,"$429,000 ",7/1/1997,No,0,No,No,$0 ,"$436,000 ",,$180.31 ,8,$180 ,,102,102,For Sale,,,048B715101805,0,0,8/18/2001,Public Records,,CA,7/25/1997,Two Story,94618,,,,,,DAVID OTERO,1107560,VIRGINIA ERCK,695361
27454587,SLD,35,5485 TAFT AV,,OAKLAND,2618,"$429,000 ","$400,000 ",DE,2366,3,2,0,Y,2,1913,0.09,"3,816",,,10/29/1997,100,14-1262-48,,Yes,RESIDENTIAL,,,2.50%,,Alameda,36,36,10/6/1997,ROCKRIDGE UPPER,No,2,0,,No,Cash,8/31/1997 22:00,$181 ,,9/1/1997,,Excl Right,,10/6/1997,"$429,000 ",10/6/1997,No,0,No,No,$0 ,"$400,000 ",,$169.06 ,8,$169 ,,93,93,For Sale,,,14126204800,0,0,8/18/2001,Public Records,,CA,10/29/1997,Two Story,94618,,,,,,MARY JANE MCCONVILLE,789280,MAVIS P. DELACROIX,1177740
