MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,Building Type,SqFt,Bedrooms,Baths,Baths Partial,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,HOA Fees Freq,Close Date,Age,APN,Census Tract,City Transfer Tax,Class,Co List Agent BRE Num.,Co Sell Agent BRE Num.,Comp to Selling Office,Comp Type,County,Cumulative DOMLS,Days On MLS,General Date,Dist/Neighborhood/Subdiv,Dual Variable,Fireplaces,Floor Unit is on,Foreclosure Status,HOA,How Sold,Input Date,List $/SqFt,List Agent BRE Num.,List Date,Listing Broker BRE Number,Listing Type,Number of offers,Off Market Date,Original Price,Pending Date,Pending Litigation,Occ%,Point of Sale Ordinance,Pool (Y/N),Previous Price,Price,Price Date,Price/SqFt,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Selling Broker BRE Number,Sold Agent BRE Num.,Tax ID,TIC % Owner Offered,Units in Complex,Update Date,Source,Special Information,State,Status Date,Stories,Zip,Zoning,Co-List Agent - Agent Name,Co-List Agent - License ID,Co-Sell Agent - Agent Name,Co-Sell Agent - License ID,Listing Agent - Agent Name,Listing Agent - License ID,Selling Agent 1 - Agent Name,Selling Agent 1 - License ID
40036062,WC,27,5801 BUENA VISTA AVE,,OAKLAND,2618,"$16,500,000 ",,DE,3674,4,3,1,Y,2,1994,0.16,"6,840",,,,19,48A-7210-37,4043,Yes,RESIDENTIAL,,,2.5,,Alameda,0,0,8/24/2004,ROCKRIDGE,No,2,,,No,,8/23/2004 15:20,"$4,491 ",,7/14/2004,,Excl Right,,8/10/2004,"$16,500,000 ",,,,No,No,"$16,500,000 ","$16,500,000 ",8/23/2004,"$4,491.02 ",10,,,,,For Sale,,,048A721003700,,,8/24/2004,Public Records,,CA,8/24/2004,Three or More Stories,94618-2122,1001,,,,,JOHN KARNAY,960423,,
27454084,EXPR,117,255 SHERIDAN RD,,OAKLAND,2618,"$525,000 ",,DE,3300,3,3,1,Y,1,1994,0.12,"5,390",,,,19,48B-7140-13-6,,Yes,RESIDENTIAL,,,2.5,,Alameda,118,118,12/31/1997,,No,0,0,,No,,9/4/1997 22:00,$159 ,,9/5/1997,,Excl Right,,12/31/1997,"$525,000 ",,No,0,No,No,$0 ,"$525,000 ",,$159.09 ,7,,,,,For Sale,,,048B714001306,0,0,8/18/2001,Other,,CA,12/31/1997,Two Story,94618,R,,,,,STAN HICKS,799725,,
27452380,EXPR,66,78 HERMOSA AV,,OAKLAND,2618,"$548,500 ",,DE,3529,4,3,0,Y,1,1994,0.12,"5,420",,,,19,48B-7134-31-4,,Yes,RESIDENTIAL,,,3%,,Alameda,67,67,8/15/1997,ROCKRIDGE UPPER,Yes,0,0,,No,,6/9/1997 22:00,$155 ,,6/10/1997,,Excl Right,,8/15/1997,"$548,500 ",,No,0,No,No,$0 ,"$548,500 ",,$155.43 ,8,,,,,For Sale,,,048B713403104,0,0,2/17/2015,Other,,CA,8/15/1997,Three or More Stories,94618,,,,,,CHUCK SMITH,,,
27242339,EXPR,117,128 VICENTE RD,,OAKLAND,2618,"$679,500 ",,DE,3500,3,4,0,Y,1,0,0.14,"6,160",,,,,48H-7604-43,,Yes,RESIDENTIAL,,,3,,Alameda,118,118,12/6/1997,CLAREMONT,No,0,0,,No,,8/10/1997 22:00,$194 ,,8/11/1997,,Excl Right,,12/6/1997,"$679,500 ",,No,0,No,No,$0 ,"$679,500 ",,$194.14 ,7,,,,,For Sale,,,048H760404300,0,0,8/18/2001,Other,,CA,12/6/1997,Three or More Stories,94705,,,,,,KENNETH BARLEY,,,
28251305,EXPR,180,128 VICENTE RD,,OAKLAND,2618,"$679,500 ",,DE,3500,3,4,0,Y,1,0,0.14,"6,160",,,,,48H-7604-43,,Yes,RESIDENTIAL,,,3%,,Alameda,181,181,6/15/1998,CLAREMONT,Yes,0,0,,No,,12/16/1997 22:00,$194 ,,12/17/1997,,Excl Right,,6/15/1998,"$679,500 ",,No,0,No,No,$0 ,"$679,500 ",,$194.14 ,7,,,,,For Sale,,,048H760404300,0,0,8/18/2001,Other,,CA,6/15/1998,Three or More Stories,94705,,,,,,KENNETH BARLEY,,,
29023889,EXPR,155,6363 CONTRA COSTA RD,,OAKLAND,2618,"$715,000 ",,DE,3527,5,3,1,Y,3,1994,0.25,"10,875",,,,19,48A-7101-32,,Yes,RESIDENTIAL,,,3,,Alameda,156,156,12/30/1999,UPPER ROCKRIDGE,No,5,0,,No,,7/27/1999 22:00,$202 ,,7/28/1999,,Excl Right,,12/30/1999,"$725,000 ",,No,0,No,No,"$725,000 ","$715,000 ",,$202.72 ,10,,,,,For Sale,,,048A710103200,0,0,2/17/2015,Public Records,,CA,12/30/1999,Three or More Stories,94618,,,,,,RUTH DOUGLAS LOCKHART,,,
27454613,EXPR,251,1600 GRAND VIEW DR,,OAKLAND,2618,"$795,000 ",,DE,3600,3,2,2,Y,3,1993,0.38,"16,350",,,,20,048H760201900,,Yes,RESIDENTIAL,,,2.5,,Alameda,252,252,6/9/1998,CLAREMONT,No,2,0,,No,,9/30/1997 22:00,$220 ,,10/1/1997,,Excl Right,,6/9/1998,"$795,000 ",,No,0,No,No,$0 ,"$795,000 ",,$220.83 ,9,,,,,For Sale,,,,0,0,8/18/2001,Other,,CA,6/9/1998,Split Level,94705,,,,,,PATRICIA R. SCOTT WINSLOW,854987,,
11016833,EXPR,92,1834 GRAND VIEW,,OAKLAND,2618,"$799,000 ",,DU,3039,3,2,1,N,2,1997,0.18,"7,639",0,,,16,,,Yes,RESIDENTIAL,,,3,,Contra Costa,36,36,6/30/1999,Mis-Match,Yes,1,,,No,,5/25/1999 22:00,$262 ,,3/30/1999,,Excl Right,,6/30/1999,"$810,000 ",,No,,,No,,"$799,000 ",,$262.92 ,9,,,,,For Sale,,,,,,7/24/2015,Other,,CA,7/1/1999,Two Story,94618,PU,,,,,Stanley R Johnson,1168638,,
11024671,EXPR,62,5543 GOLDEN GATE AV,,OAKLAND,2618,"$825,000 ",,DE,3050,4,3,0,N,2,1998,0.24,"10,386",0,,,15,48A-7200-46,,Yes,RESIDENTIAL,,,3%,,Alameda,60,60,9/28/1999,UPPER ROCKRIDGE,No,2,,,No,,7/30/1999 22:00,$270 ,,7/28/1999,,Excl Right,,9/28/1999,"$825,000 ",,No,,No,No,,"$825,000 ",,$270.49 ,0,,,,,For Sale,,,048A720004600,,,2/17/2015,Other,,CA,9/29/1999,Split Level,94618,,,,,,DENA A DORSEY,1219157,,
28456899,EXPR,182,6053 N SKYLINE,,OAKLAND,2618,"$825,000 ",,DE,3200,3,2,0,Y,1,0,0,"6,150",,,,,48H-7505-21,,Yes,RESIDENTIAL,,,4%,,Alameda,183,183,8/11/1998,CLAREMONT,Yes,0,0,,No,,2/9/1998 22:00,$257 ,,2/10/1998,,Excl Right,,8/11/1998,"$775,000 ",,No,0,No,Yes,"$775,000 ","$825,000 ",,$257.81 ,10,,,,,For Sale,,,48H-7505-21,0,0,8/18/2001,Other,,CA,8/11/1998,One Story,94618,R,,,,,DANIEL W. WALKER,1200126,,
29001924,EXPR,98,5560 GOLDEN GATE AVE,,OAKLAND,2618,"$830,000 ",,DE,3400,4,3,1,Y,1,1998,0.25,"10,836",,,,15,48A-7210-47,,Yes,RESIDENTIAL,,,2.5,,Alameda,99,99,5/10/1999,ROCKRIDGE UPPER,No,2,0,,No,,1/31/1999 22:00,$244 ,,2/1/1999,,Excl Right,,5/10/1999,"$849,950 ",,No,0,No,No,"$849,950 ","$830,000 ",,$244.12 ,10,,,,,For Sale,,,048A721004700,0,0,2/17/2015,Builder,,CA,5/10/1999,Two Story,94618,,,,,,RUTH DOUGLAS LOCKHART,,,
28462020,EXPR,39,100 ALPINE TE,,OAKLAND,2618,"$849,000 ",,DE,3275,5,3,1,Y,2,1990,0.17,"7,225",,,,23,048A710701902,,Yes,RESIDENTIAL,,,2.5,,Alameda,40,40,1/30/1999,CLAREMONT,Yes,1,0,,No,,10/14/1998 22:00,$259 ,,10/15/1998,,Excl Right,,11/23/1998,"$849,000 ",,No,0,No,No,$0 ,"$849,000 ",,$259.24 ,9,,,,,For Sale,,,048A710701902,0,0,8/18/2001,Public Records,,CA,11/23/1998,Tri-Level,94618,,,,,,NANCY ROTHMAN,,,
40209230,EXPR,55,6141 ROCKRIDGE BLVD,,OAKLAND,2618,"$859,000 ",,DE,9999,4,2,0,Y,1,1924,0.09,"4,050",,,,89,48A-7112-43,4043,Yes,RESIDENTIAL,,,2.5,,Alameda,55,55,11/11/2006,ROCKRIDGE UPPER,Yes,1,,,No,,9/18/2006 16:04,$86 ,,9/18/2006,,Excl Right,,11/12/2006,"$910,000 ",,,,No,No,"$859,000 ","$859,000 ",10/30/2006,$85.91 ,6,,,,,For Sale,,,048A711204300,,,11/12/2006,Public Records,,CA,11/12/2006,Two Story,94618-1862,1001,,,,,JUDY ACKERMAN,1033968,,
23006235,EXPR,90,6350 CONTRA COSTA RD,,OAKLAND,2618,"$949,000 ",,DE,3200,4,4,0,Y,2,1998,0.36,"15,855",,,,15,48A-7101-24,,Yes,RESIDENTIAL,,,2.5,,Alameda,91,91,5/27/2003,,No,2,0,,No,,2/25/2003 22:00,$296 ,,2/26/2003,,Excl Right,,5/27/2003,"$1,050,000 ",,No,0,No,No,"$999,000 ","$949,000 ",,$296.56 ,9,,,,,For Sale,,,048A710102400,0,0,3/29/2013,Builder,,CA,5/27/2003,Tri-Level,94618,,,,,,PEDRAM KARBASSI,1351640,,
40584548,EXPR,144,5005 GOLDEN GATE AVE,,OAKLAND,2618,"$965,000 ",,DE,3050,4,3,0,Y,2,1948,0.120432,"5,246",,,,65,48A-7124-5-1,4043,Yes,RESIDENTIAL,,,2.5,,Alameda,144,144,12/30/2012,UPPER ROCKRIDGE,No,1,,,No,,8/7/2012 15:31,$316 ,1308798,8/7/2012,,Excl Right,,12/31/2012,"$995,000 ",,,,Yes,No,"$934,000 ","$965,000 ",11/19/2012,$316.39 ,8,,,,,For Sale,,,048A712400501,,,12/31/2012,Other,None,CA,12/31/2012,Two Story,94618-2027,1001,,,,,HEIDI MARCHESOTTI,1308798,,
40679811,EXPR,28,6344 Contra Costa Rd,,OAKLAND,2618,"$995,000 ",,DE,3032,4,3,0,Y,2,1994,0.194238,"8,461",,,,20,48A-7101-23-2,4043,Yes,RESIDENTIAL,,,2.50%,,Alameda,262,27,12/2/2014,UPPER ROCKRIDGE,No,1,,,No,,11/6/2014 13:15,$328 ,1308798,11/5/2014,,Excl Right,,12/3/2014,"$995,000 ",,,,Yes,No,"$995,000 ","$995,000 ",11/6/2014,$328.17 ,8,,,,,For Sale,,,048A710102302,,,12/3/2014,Public Records,Potential Short Sale,CA,12/3/2014,Two Story,94618-2145,1001,,,,,HEIDI MARCHESOTTI,1308798,,
40476733,EXPR,50,2376 WOOLSEY ST,,OAKLAND,2618,"$995,000 ",,DE,3092,5,4,0,N,0,1911,0.09,"4,000",,,,102,16142102700,0,Yes,RESIDENTIAL,,,3,,Alameda,100,50,9/1/2010,None,No,2,,,No,,7/14/2010 8:59,$322 ,,7/14/2010,,Excl Right,,9/2/2010,"$995,000 ",,,,No,No,"$995,000 ","$995,000 ",7/14/2010,$321.80 ,11,,,,,For Sale,,,16142102700,,,2/17/2015,Public Records,None,CA,9/2/2010,Two Story,94609,1101,,,,,GENE DELLA MAGGIORA,1351875,,
28461146,EXPR,61,5901 MANCHESTER DR,,OAKLAND,2618,"$995,000 ",,DE,3510,4,3,1,Y,2,1994,0.15,"6,431",,,,19,48A-7108-15,,Yes,RESIDENTIAL,,,2.5,,Alameda,62,62,11/9/1998,CLAREMONT,No,2,0,,No,,9/8/1998 22:00,$283 ,,9/9/1998,,Excl Right,,11/9/1998,"$995,000 ",,No,0,No,No,$0 ,"$995,000 ",,$283.48 ,8,,,,,For Sale,,,048A710801500,0,0,9/8/2010,Public Records,,CA,11/9/1998,Two Story,94618,,,,,,JAMES A. DUFFY,694952,,
40519845,EXPR,69,6070 OCEAN VIEW DR,,OAKLAND,2618,"$997,000 ",,DE,3311,4,3,0,Y,2,1930,0.09,"4,020",,,,83,48A-7110-12,4043,Yes,RESIDENTIAL,,,2.5,,Alameda,69,69,6/26/2011,ROCKRIDGE,No,2,,,No,,4/19/2011 15:54,$301 ,,4/19/2011,,Excl Right,,6/27/2011,"$1,285,000 ",,,,No,No,"$1,129,000 ","$997,000 ",6/13/2011,$301.12 ,8,,,,,For Sale,,,048A711001200,,,6/27/2011,Appraisal,None,CA,6/27/2011,Two Story,94618-1845,1001,,,,,TERESA KULKA,875454,,
11161678,EXPR,77,5070 COCHRANE AVE,,OAKLAND,2618,"$999,000 ",,DE,3532,4,4,0,Y,2,1993,0.13,"6,000",0,,,20,48B-7140-22,,Yes,RESIDENTIAL,,,3%,,Alameda,78,78,12/31/2002,,No,2,,,No,,10/14/2002 22:00,$282 ,,10/15/2002,,Excl Right,,12/31/2002,"$999,000 ",,No,,No,No,,"$999,000 ",,$282.84 ,10,,,,,For Sale,,,048B714002200,,,6/21/2011,Measured,,CA,1/1/2003,Tri-Level,94618-2704,,,,,,Art Lehman,1159698,,
40436497,EXPR,158,207 Sheridan Rd,,OAKLAND,2618,"$1,025,000 ",,DE,3340,4,3,1,Y,2,2009,0.14,"6,000",,,,4,48B-7140-11-3,,Yes,RESIDENTIAL,,,2.50%,,Alameda,158,158,4/5/2010,UPPER ROCKRIDGE,No,1,,,No,,10/30/2009 14:07,$307 ,,10/30/2009,,Excl Right,,4/6/2010,"$1,098,100 ",,,,No,No,"$1,025,100 ","$1,025,000 ",1/27/2010,$306.89 ,8,,,,,For Sale,,,48B-7140-11-3,,,11/30/2010,Builder,None,CA,4/6/2010,Three or More Stories,94618,,SANDRA KLEMMER,970102,,,FRITZ HOCHFELLNER,869381,,
30000003,EXPR,0,5781 Buena Vista Avenue,,OAKLAND,2618,"$1,049,000 ",,DE,3024,4,3,0,Y,2,1996,0.14,"6,048",,,,17,48A-7210-36,,Yes,RESIDENTIAL,,,2.5,,Alameda,0,0,12/19/2003,UPPER ROCKRIDGE,No,1,,,No,,10/21/2003 7:52,$347 ,,10/21/2003,,Excl Right,,10/21/2003,"$1,049,000 ",,,,No,No,,"$1,049,000 ",,$346.89 ,9,,,,,For Sale,,,048A721003600,,,10/21/2003,,,CA,10/21/2003,,94618,,,,,,KURT W. BUCHHOLZ,1170617,,
40488136,EXPR,137,206 HERMOSA AVE,,OAKLAND,2618,"$1,050,000 ",,DE,3493,4,3,1,Y,1,1925,0.09,"4,000",,,,88,48B-7133-12,4042,Yes,RESIDENTIAL,,,2.5,,Alameda,137,137,1/30/2011,ROCKRIDGE UPPER,No,1,,,No,,9/16/2010 16:45,$301 ,,9/16/2010,,Excl Agency,,1/31/2011,"$1,295,000 ",,,,No,No,"$1,130,000 ","$1,050,000 ",11/8/2010,$300.60 ,8,,,,,For Sale,,,048B713301200,,,11/2/2011,Public Records,None,CA,1/31/2011,Three or More Stories,94618-2219,1001,,,,,DORAN FRY,1310586,,
40223837,EXPR,65,5005 GOLDEN GATE AVE,,OAKLAND,2618,"$1,095,000 ",,DE,3050,3,3,0,Y,2,1948,0.12,"5,246",,,,65,48A-7124-5-1,4043,Yes,RESIDENTIAL,,,2.5,,Alameda,65,65,3/7/2007,UPPER ROCKRIDGE,No,1,,,No,,11/8/2006 17:49,$359 ,,11/8/2006,,Excl Right,,1/12/2007,"$1,095,000 ",,,,No,No,"$1,095,000 ","$1,095,000 ",11/8/2006,$359.02 ,8,,,,,For Sale,,,048A712400501,,,3/8/2007,Other,,CA,3/8/2007,Two Story,94618-2027,1001,,,,,David Lawrence,702334,,
28458779,EXPR,164,1269 GRAND VIEW DR,,BERKELEY,2618,"$1,095,000 ",,DE,5000,3,3,1,Y,3,1994,0,0,,,,19,048H760101202,,Yes,RESIDENTIAL,,,2.5,,Alameda,165,165,11/6/1998,CLAREMONT,No,3,0,,No,,5/25/1998 22:00,$219 ,,5/26/1998,,Excl Right,,11/6/1998,"$1,095,000 ",,No,0,Yes,No,$0 ,"$1,095,000 ",,$219.00 ,9,,,,,For Sale,,,048H760101202,0,0,8/18/2001,Other,,CA,11/6/1998,Three or More Stories,94705,,,,,,PATRICIA R. SCOTT WINSLOW,854987,,
28459484,EXPR,37,5901 MANCHESTER DR,,OAKLAND,2618,"$1,095,000 ",,DE,3500,4,3,1,Y,3,1994,0.15,"6,431",,,,19,48A-7108-15,,Yes,RESIDENTIAL,,,2.5,,Alameda,38,38,7/31/1998,,No,2,0,,No,,6/23/1998 22:00,$312 ,,6/24/1998,,Excl Right,,7/31/1998,"$1,095,000 ",,No,0,No,No,$0 ,"$1,095,000 ",,$312.86 ,8,,,,,For Sale,,,048A710801500,0,0,9/8/2010,Public Records,,CA,7/31/1998,Two Story,94618,,,,,,JAMES A. DUFFY,694952,,
21010365,EXPR,64,5924 CONTRA COSTA RD,,OAKLAND,2618,"$1,099,000 ",,DE,3109,4,3,0,Y,2,1995,0.15,"6,669",,,,18,48A-7210-18,,Yes,RESIDENTIAL,,,2.50%,,Alameda,65,65,6/17/2001,ROCKRIDGE UPPER,No,2,0,,No,,3/27/2001 22:00,$353 ,,3/28/2001,,Excl Right,,5/31/2001,"$1,250,000 ",,No,0,No,No,"$1,195,000 ","$1,099,000 ",,$353.49 ,8,,,,,For Sale,,,048A721001800,0,0,10/27/2001,Public Records,,CA,5/31/2001,Two Story,94618,R-30,,,,,DEBORAH L. FITZGERRELL,806754,,
40437802,EXPR,101,58 AGNES ST,,OAKLAND,2618,"$1,100,000 ",,DE,3552,4,3,1,Y,2,1994,0.12,"5,047",,,,19,48B-7137-15-3,4042,Yes,RESIDENTIAL,,,2.5,,Alameda,97,97,10/31/2010,None,No,1,,,No,,11/9/2009 11:47,$310 ,,11/5/2009,,Excl Right,,11/1/2010,"$1,002,000 ",,,,No,No,"$1,002,000 ","$1,100,000 ",7/30/2010,$309.68 ,8,,,,,For Sale,,,048B713701503,,,11/1/2010,Public Records,Potential Short Sale,CA,11/1/2010,Three or More Stories,94618-2523,1001,,,,,OUT OF AREA OUT,9999922,,
40437038,EXPR,59,205 Sheridan,,OAKLAND,2618,"$1,138,000 ",,DE,3380,4,3,,Y,2,2009,0.14,"6,000",,,,4,48B-7140-10-2,,Yes,RESIDENTIAL,,,3,,Alameda,194,59,12/31/2009,UPPER ROCKRIDGE,No,1,,,No,,11/3/2009 18:56,$337 ,,11/3/2009,,Excl Right,,1/1/2010,"$1,138,000 ",,,,No,No,"$1,138,000 ","$1,138,000 ",11/3/2009,$336.69 ,6,,,,,For Sale,,,048B714001002,,,1/1/2010,Builder,None,CA,1/1/2010,Three or More Stories,94618-2715,,,,,,SUK HEE YOO,847035,,
40426716,EXPR,47,205 SHERIDAN,,OAKLAND,2618,"$1,138,000 ",,DE,3380,4,3,,Y,2,2009,0.14,"6,000",,,,4,48B-7140-10-2,,Yes,RESIDENTIAL,,,3,,Alameda,116,47,10/31/2009,UPPER ROCKRIDGE,No,1,,,No,,8/27/2009 18:13,$337 ,,8/27/2009,,Excl Agency,,11/1/2009,"$1,138,000 ",,,,No,No,"$1,138,000 ","$1,138,000 ",8/27/2009,$336.69 ,6,,,,,For Sale,,,048B714001002,,,11/1/2009,Builder,None,CA,11/1/2009,Three or More Stories,94618-2715,,,,,,SUK HEE YOO,847035,,
21020845,EXPR,92,50 ELROD AVE,,OAKLAND,2618,"$1,145,000 ",,DE,3260,5,3,1,Y,2,1999,0.16,"7,168",,,,14,48B-7134-22,,Yes,RESIDENTIAL,,,3,,Alameda,93,93,9/10/2001,ROCKRIDGE UPPER,No,2,0,,No,,6/9/2001 22:00,$351 ,,6/10/2001,,Excl Right,,9/10/2001,"$1,145,000 ",,No,0,No,No,"$1,145,000 ","$1,145,000 ",,$351.23 ,9,,,,,For Sale,,,048B713402200,0,0,9/17/2001,Other,,CA,9/10/2001,Three or More Stories,94618,,,,,,KATHY FLORENCE,,,
27454538,EXPR,25,1715 GRAND VIEW DR,,OAKLAND,2618,"$1,150,000 ",,DE,4366,4,3,1,Y,3,1994,0.6,"26,312",,,,19,48H-7601-49-1,,Yes,RESIDENTIAL,,,2.5,,Alameda,26,26,10/21/1997,CLAREMONT,No,2,0,,No,,9/25/1997 22:00,$263 ,,9/26/1997,,Excl Right,,10/21/1997,"$1,150,000 ",,No,0,No,No,$0 ,"$1,150,000 ",,$263.40 ,7,,,,,For Sale,,,048H760104901,0,0,8/18/2001,Other,,CA,10/21/1997,Two Story,94705,R-30,,,,,PATRICIA R. SCOTT WINSLOW,854987,,
23016603,EXPR,149,3 CONTRA COSTA PL,,OAKLAND,2618,"$1,198,000 ",,DE,3600,4,3,1,Y,2,1994,0.15,"6,627",,,,19,48A-7210-20,,Yes,RESIDENTIAL,,,2.5,,Alameda,146,146,10/12/2003,UPPER ROCKRIDGE,No,2,0,,No,,5/19/2003 17:42,$333 ,,5/16/2003,,Excl Right,,10/12/2003,"$1,295,000 ",,No,0,No,No,"$1,250,000 ","$1,198,000 ",,$332.78 ,9,,,,,For Sale,,,048A721002000,0,0,12/10/2014,Other,,CA,10/12/2003,Two Story,94618,,,,,,ALESO GOURHAN,1230328,,
40460611,EXPR,43,347 FLORENCE AVE,,OAKLAND,2618,"$1,198,000 ",,DE,3356,4,3,1,Y,2,1946,0.12,"5,047",,,,67,48B-7147-34-3,4042,Yes,RESIDENTIAL,,,2.5,,Alameda,43,43,7/17/2010,UPPER ROCKRIDGE,No,2,,,No,,4/11/2010 9:35,$357 ,,4/11/2010,,Excl Right,,5/24/2010,"$1,198,000 ",,,,No,No,"$1,198,000 ","$1,198,000 ",4/11/2010,$356.97 ,9,,,,,For Sale,,,048B714703403,,,7/18/2010,Public Records,None,CA,7/18/2010,Three or More Stories,94618-2530,1001,,,,,STAN HICKS,799725,,
40392761,EXPR,91,5132 COCHRANE AVE,,OAKLAND,2618,"$1,249,000 ",,DE,3562,4,2,1,Y,2,1998,0.14,"6,000",,,,15,48B-7140-17,4042,Yes,RESIDENTIAL,,,3,,Alameda,91,91,4/30/2009,UPPER ROCKRIDGE,No,2,,,No,,1/30/2009 17:12,$351 ,,1/30/2009,,Excl Right,,5/1/2009,"$1,249,000 ",,,,No,No,,"$1,249,000 ",1/30/2009,$350.65 ,8,,,,,For Sale,,,048B714001700,,,5/1/2009,Public Records,None,CA,5/1/2009,Two Story,94618-2706,1001,,,,,MARY DRESSER,1073292,,
21017371,EXPR,107,1650 GRAND VIEW DR,,OAKLAND,2618,"$1,250,000 ",,DE,4609,4,4,1,Y,2,2001,0.2,"8,543",,,,12,048H760106200,,Yes,RESIDENTIAL,,,2.5,,Alameda,108,108,9/1/2001,CLAREMONT,No,2,0,,No,,5/16/2001 22:00,$271 ,,5/17/2001,,Excl Right,,9/1/2001,"$1,325,000 ",,No,0,No,No,"$1,325,000 ","$1,250,000 ",,$271.21 ,12,,,,,For Sale,,,048H760106200,0,0,10/13/2001,Measured,,CA,9/1/2001,Three or More Stories,94618,,,,,,STEVEN MICHAELIDES,1275784,,
40624657,EXPR,65,38 Schooner Hill,,OAKLAND,2618,"$1,275,000 ",,TH,3019,4,4,0,Y,2,1998,0.05,"2,349",385,Q,,15,48H-7588-64,4001,Yes,RESIDENTIAL,,,2.5,,Alameda,129,65,9/27/2013,HILLER HIGHLANDS,No,1,1,,Yes,,7/25/2013 10:25,$422 ,852682,7/25/2013,,Excl Right,,9/28/2013,"$1,275,000 ",,No,85,Yes,No,,"$1,275,000 ",7/25/2013,$422.33 ,9,,,,,For Sale,,,048H758806400,,80,9/28/2013,Public Records,None,CA,9/28/2013,Three or More Stories,94618-2335,,,,,,FRANK T. HENNEFER,852682,,
40634906,EXPR,46,38 Schooner Hill,,OAKLAND,2618,"$1,275,000 ",,TH,3019,4,4,0,Y,2,1998,0.05,"2,349",385,Q,,15,48H-7588-64,4001,Yes,RESIDENTIAL,,,2.5,,Alameda,165,36,11/15/2013,HILLER HIGHLANDS,No,1,1,,Yes,,10/11/2013 12:11,$422 ,852682,10/1/2013,,Excl Right,,11/16/2013,"$1,275,000 ",,No,85,Yes,No,"$1,275,000 ","$1,275,000 ",10/11/2013,$422.33 ,9,,,,,For Sale,,,048H758806400,,80,5/3/2014,Public Records,None,CA,11/16/2013,Three or More Stories,94618-2335,,,,,,FRANK T. HENNEFER,852682,,
40615352,EXPR,65,38 Schooner Hill,,OAKLAND,2618,"$1,275,000 ",,TH,3019,4,4,0,Y,2,1998,0.05,"2,349",385,Q,,15,48H-7588-64,4001,Yes,RESIDENTIAL,,,2.5,,Alameda,64,64,7/20/2013,HILLER HIGHLANDS,No,1,1,,Yes,,5/18/2013 9:59,$422 ,852682,5/17/2013,,Excl Right,,7/21/2013,"$1,275,000 ",,No,85,Yes,No,"$1,275,000 ","$1,275,000 ",5/18/2013,$422.33 ,9,,,,,For Sale,,,048H758806400,,80,7/21/2013,Public Records,None,CA,7/21/2013,Three or More Stories,94618-2335,,,,,,FRANK T. HENNEFER,852682,,
21007075,EXPR,73,6207 MATHIEU AVE,,OAKLAND,2618,"$1,285,000 ",,DE,3810,4,3,1,Y,2,1997,0.16,"6,909",,,,16,48A-7106-13,,Yes,RESIDENTIAL,,,2.5,,Alameda,74,74,6/5/2001,UPPER ROCKRIDGE,No,2,0,,No,,3/4/2001 22:00,$337 ,,3/5/2001,,Excl Right,,5/17/2001,"$1,285,000 ",,No,0,No,No,"$1,285,000 ","$1,285,000 ",,$337.27 ,8,,,,,For Sale,,,048A710601300,0,0,8/18/2001,,,CA,5/17/2001,Three or More Stories,94618,,,,,,DEE KNOWLAND,1145418,,
40053255,EXPR,10,386 63RD ST,,OAKLAND,2618,"$1,290,000 ",,DE,3556,5,3,0,N,0,1929,0.13,"5,520",,,,84,16-1402-16,4004,Yes,RESIDENTIAL,,,2.5,,Alameda,10,10,12/10/2004,ROCKRIDGE,No,2,,,No,,12/1/2004 14:54,$363 ,,12/1/2004,,Excl Agency,,12/11/2004,"$1,290,000 ",,,,No,No,"$1,290,000 ","$1,290,000 ",12/1/2004,$362.77 ,14,,,,,For Sale,,,16140201600,,,11/20/2011,Appraisal,,CA,12/11/2004,Two Story,94618-1256,1101,,,,,VEA THAI,1278128,,
23006767,EXPR,119,6117 BUENA VISTA AVE,,OAKLAND,2618,"$1,295,000 ",,DE,3279,4,2,1,Y,3,1996,0.12,"5,169",,,,17,48A-7103-23,,Yes,RESIDENTIAL,,,2.50%,,Alameda,120,120,6/30/2003,,No,1,0,,No,,3/2/2003 22:00,$394 ,,3/3/2003,,Excl Right,,6/30/2003,"$1,250,000 ",,No,0,No,No,"$1,250,000 ","$1,295,000 ",,$394.94 ,8,,,,,For Sale,,,048A710302300,0,0,7/11/2003,Public Records,,CA,6/30/2003,Three or More Stories,94618,,,,,,GEORGIA V. CORNELL,841838,,
40406212,EXPR,111,6173 OCEAN VIEW DR,,OAKLAND,2618,"$1,295,000 ",,DE,3573,4,3,0,Y,2,1996,0.23,"10,085",,,,17,48A-7107-11-2,4043,Yes,RESIDENTIAL,,,2.5,,Alameda,111,111,8/9/2009,UPPER ROCKRIDGE,No,2,,,No,,4/21/2009 19:47,$362 ,,4/21/2009,,Excl Right,,8/10/2009,"$1,395,000 ",,,,No,No,"$1,395,000 ","$1,295,000 ",7/15/2009,$362.44 ,8,,,,,For Sale,,,048A710701102,,,8/10/2009,Public Records,None,CA,8/10/2009,Two Story,94618-1849,1001,,,,,HEIDI MARCHESOTTI,1308798,,
