MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,Building Type,SqFt,Bedrooms,Baths,Baths Partial,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,HOA Fees Freq,Close Date,Age,APN,Census Tract,City Transfer Tax,Class,Co List Agent BRE Num.,Co Sell Agent BRE Num.,Comp to Selling Office,Comp Type,County,Cumulative DOMLS,Days On MLS,General Date,Dist/Neighborhood/Subdiv,Dual Variable,Fireplaces,Floor Unit is on,Foreclosure Status,HOA,How Sold,Input Date,List $/SqFt,List Agent BRE Num.,List Date,Listing Broker BRE Number,Listing Type,Number of offers,Off Market Date,Original Price,Pending Date,Pending Litigation,Occ%,Point of Sale Ordinance,Pool (Y/N),Previous Price,Price,Price Date,Price/SqFt,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Selling Broker BRE Number,Sold Agent BRE Num.,Tax ID,TIC % Owner Offered,Units in Complex,Update Date,Source,Special Information,State,Status Date,Stories,Zip,Zoning,Co-List Agent - Agent Name,Co-List Agent - License ID,Co-Sell Agent - Agent Name,Co-Sell Agent - License ID,Listing Agent - Agent Name,Listing Agent - License ID,Selling Agent 1 - Agent Name,Selling Agent 1 - License ID
23006451,EXPR,303,5616 LA SALLE AVE,,OAKLAND,2611,"$2,988,000 ",,DE,6000,5,5,1,Y,3,2003,0.25,"10,888",,,,10,48C-7180-24-3,,Yes,RESIDENTIAL,,,2.5,,Alameda,303,303,12/26/2003,PIEDMONT BORDER,No,4,,,No,,2/28/2003 14:42,$498 ,,2/28/2003,,Excl Right,,12/28/2003,"$2,988,000 ",,No,,No,No,"$2,988,000 ","$2,988,000 ",,$498.00 ,11,,,,,For Sale,,,48C-7180-24-3,,,4/8/2010,Builder,,CA,12/28/2003,Three or More Stories,94611,,,,,,DEBRA DRYDEN,640041,,
40318962,EXPR,96,6590 SWAINLAND ROAD,,OAKLAND,2611,"$2,995,000 ",,DE,5800,5,4,1,Y,3,2006,0.6,"26,307",200,A,,7,48H-7563-65,,Yes,RESIDENTIAL,,,3,,Alameda,96,96,4/21/2008,MONTCLAIR HILLS,No,2,,,Yes,,1/17/2008 16:56,$516 ,,1/17/2008,,Excl Right,,4/22/2008,"$3,400,000 ",,No,,No,No,"$3,200,000 ","$2,995,000 ",3/14/2008,$516.38 ,14,,,,,For Sale,,,48H-7563-65,,,4/12/2016,Builder,,CA,4/22/2008,Three or More Stories,94611,RESI,,,,,BEBE C MCRAE,875159,,
40349867,EXPR,120,5670 Castle Dr.,,OAKLAND,2611,"$3,000,000 ",,DE,3894,4,3,0,Y,2,1949,0,0,,,,64,48D-7208-4-3,,Yes,RESIDENTIAL,,,3%,,Alameda,77,77,8/31/2008,PIEDMONT PINES,No,1,,,No,,6/16/2008 20:13,$770 ,,5/4/2008,,Excl Right,,9/1/2008,"$3,000,000 ",,,,No,Yes,"$3,000,000 ","$3,000,000 ",6/16/2008,$770.42 ,8,,,,,For Sale,,,048D720800403,,,9/1/2008,Public Records,None,CA,9/1/2008,One Story,94611-2728,Res,ANDREA GORDON,1233563,,,PETER NICOLOPOULOS,947914,,
40184105,EXPR,49,5616 LA SALLE AVE,,OAKLAND,2611,"$3,000,000 ",,DE,6113,5,5,1,Y,3,2004,0.32,"13,879",,,,9,48C-7180-24-3,4045.01,Yes,RESIDENTIAL,,,2.5,,Alameda,49,49,8/5/2006,PIEDMONT SIDE,No,4,,,No,,7/5/2006 19:17,$491 ,,7/5/2006,,Excl Right,,8/23/2006,"$3,000,000 ",,,,No,No,"$3,000,000 ","$3,000,000 ",7/5/2006,$490.76 ,12,,,,,For Sale,,,048C718002403,,,8/23/2006,Appraisal,,CA,8/23/2006,Three or More Stories,94611-3250,1001,,,,,HEIDI MARCHESOTTI,1308798,,
40095254,EXPR,85,5943 GRIZZLY PEAK BLVD,,OAKLAND,2611,"$3,250,000 ",,DE,6453,4,3,1,Y,3,1994,0.51,"22,140",,,,19,48H-7506-8-9,4044,Yes,RESIDENTIAL,,,2.50%,,Alameda,85,85,10/11/2005,None,No,1,,,No,,7/19/2005 12:42,$504 ,,7/19/2005,,Excl Right,,10/12/2005,"$3,400,000 ",,,,No,No,"$3,250,000 ","$3,250,000 ",9/17/2005,$503.64 ,14,,,,,For Sale,,,048H750600809,,,3/24/2016,Appraisal,,CA,10/12/2005,Three or More Stories,94611-1000,1001,,,,,EUGENE BOOMER,1068834,,
11084094,EXPR,181,5618 LA SALLE AV,,OAKLAND,2611,"$3,400,000 ",,DE,8000,5,5,2,Y,3,1999,0.25,"18,045",0,,,14,048C718002500,,Yes,RESIDENTIAL,,,2.5,,Alameda,122,122,7/19/2001,,No,3,,,No,,3/19/2001 22:00,$425 ,,1/19/2001,,Excl Right,,7/19/2001,"$3,400,000 ",,No,,No,No,,"$3,400,000 ",,$425.00 ,13,,,,,For Sale,,,,,,7/19/2001,Other,,CA,7/20/2001,Three or More Stories,94611,,,,,,JOHN KARNAY,,,
20030287,EXPR,128,5670 CASTLE DR,,OAKLAND,2611,"$3,500,000 ",,DE,3894,3,3,0,Y,2,1949,5.11,"222,592",,,,64,48D-7208-4-3,,Yes,RESIDENTIAL,,,2.5,,Alameda,129,129,12/20/2000,MONTCLAIR,No,1,0,,No,,8/13/2000 22:00,$898 ,,8/14/2000,,Excl Right,,12/20/2000,"$3,500,000 ",,No,0,No,Yes,"$3,500,000 ","$3,500,000 ",,$898.82 ,7,,,,,For Sale,,,048D720800403,0,0,2/17/2015,Public Records,,CA,12/20/2000,One Story,94611,,,,,,KAREN BEVIS,1191123,,
40189346,EXPR,163,16 WOODMONT WAY,,OAKLAND,2611,"$5,000,000 ",,DE,9724,8,7,1,Y,2,2004,0.67,"29,164",,,,9,048H790200700,4001,Yes,RESIDENTIAL,,,2.5,,Alameda,163,163,12/31/2006,Other,Yes,3,,,No,,7/19/2006 15:16,$514 ,,7/19/2006,,Excl Right,,12/29/2006,"$5,000,000 ",,,,No,No,"$5,000,000 ","$5,000,000 ",7/19/2006,$514.19 ,13,,,,,For Sale,,,,,,1/1/2007,Public Records,,CA,1/1/2007,Three or More Stories,94611,1001,KURT W. BUCHHOLZ,1170617,,,ANIAN P TUNNEY,812754,,
40769230,NEW,4,5909 Pinewood Road,,OAKLAND,2611,"$1,395,000 ",,DE,3900,4,4,0,Y,2,1997,0.16,"7,100",,,,20,48G 7411 10,,Yes,RESIDENTIAL,,,2.5,%,Alameda,4,4,2/3/2017,MONTCLAIR,No,3,,,No,,2/3/2017 10:55,$358 ,1016920,2/3/2017,1866771,Excl Right,,,"$1,395,000 ",,,,Yes,No,"$1,395,000 ","$1,395,000 ",2/3/2017,$357.69 ,10,,,,,For Sale,,,,,,2/7/2017,Measured,None,CA,2/3/2017,Three or More Stories,94611,,,,,,THERESA D. CARLISLE,1016920,,
40767177,PEND,7,6757 Snake Rd,,OAKLAND,2611,"$1,889,000 ",,DE,3536,5,3,1,Y,2,2016,0.22,"9,911",,,2/17/2017,1,048f737405000,,Yes,RESIDENTIAL,,,2.5,%,Alameda,122,7,1/18/2017,MONTCLAIRE,No,2,,,No,,1/11/2017 9:31,$534 ,1868396,1/11/2017,1522411,Excl Right,2,1/18/2017,"$1,889,000 ",1/18/2017,,,Yes,No,"$1,889,000 ","$1,889,000 ",1/11/2017,$534.22 ,9,,,,,For Sale,1866771,1371018,048F737405000,,,2/4/2017,Builder,None,CA,2/4/2017,Three or More Stories,94611,,,,,,Gregory Goreshnik,1868396,JENNIE A. FLANIGAN,1371018
40760714,PEND,46,19 ORMINDALE CT,,OAKLAND,2611,"$2,295,000 ",,DE,6273,3,3,3,Y,2,2009,0.312718,"13,622",,,,7,48G-7447-15,4044,Yes,RESIDENTIAL,,,2.5,%,Alameda,46,46,11/28/2016,MONTCLAIR,No,4,,,No,,10/13/2016 12:28,$366 ,1272525,10/13/2016,1170009,Excl Right,3,11/28/2016,"$2,395,000 ",11/28/2016,,,Yes,Yes,"$2,395,000 ","$2,295,000 ",11/2/2016,$365.85 ,9,,,,,For Sale,834597,1753412,048G744701500,,,11/28/2016,Measured,None,CA,11/28/2016,Three or More Stories,94611,1001,,,,,JILL CARRIGAN,1272525,GIUSEPPE ZUMBO,1753412
27502586,SLD,35,150 PEARL ST,101,OAKLAND,2611,"$88,000 ","$82,000 ",DE,9999,2,1,0,N,4,1973,0.04,"1,585",198,M,12/3/1997,40,10079211600,,Yes,RESIDENTIAL,,,3%,,Alameda,36,36,11/24/1997,,No,1,0,,Yes,Conventional,10/19/1997 22:00,$8 ,,10/20/1997,,Excl Right,,11/24/1997,"$88,000 ",11/24/1997,No,24,No,No,$0 ,"$82,000 ",,$8.20 ,4,$8 ,,93,93,For Sale,,,10079211600,0,63,2/17/2015,Public Records,,CA,12/3/1997,Three or More Stories,94611,,,,,,WAYNE BLACKARD,,FNIS STAFF,
40493900,SLD,41,420 FAIRMOUNT AVE,,OAKLAND,2611,"$299,000 ","$315,000 ",DE,3764,8,3,2,Y,3,1914,0.14,"6,186",,,1/4/2011,99,10-809-1,4035,Yes,RESIDENTIAL,,,3%,,Alameda,41,41,12/5/2010,ADAMS POINT,No,1,,,No,Cash,10/22/2010 14:37,$79 ,,10/22/2010,,Excl Right,,12/5/2010,"$299,000 ",12/5/2010,,,No,No,"$299,000 ","$315,000 ",1/6/2011,$83.69 ,10,$84 ,,105,105,For Sale,,1858948,10080900100,,,1/6/2011,Public Records,None,CA,1/6/2011,Three or More Stories,94611-5535,1108,,,,,DAVID L GLUCK,1468016,KRISTEN VON BARGEN,1858948
27244310,SLD,37,3922 HARRISON ST,,OAKLAND,2611,"$349,950 ","$355,000 ",DE,8300,7,2,0,Y,4,1899,0.17,"7,500",,,12/1/1997,114,12-930-10,,Yes,RESIDENTIAL,,,3%,,Alameda,38,38,10/20/1997,ROSE GARDEN AREA,No,7,0,,No,Conventional,9/12/1997 22:00,$42 ,,9/13/1997,,Excl Right,,10/20/1997,"$365,000 ",10/20/1997,No,0,No,No,"$365,000 ","$355,000 ",,$42.77 ,11,$42 ,,101,97,For Sale,,,12093001000,0,0,2/17/2015,Measured,,CA,12/1/1997,Three or More Stories,94611,SFR,,,,,GORDON ALLEN,,NANCY LEE NOMAN,
27455604,SLD,61,6163 GIRVIN DR,,OAKLAND,2611,"$375,000 ","$338,000 ",DE,3985,5,3,1,Y,2,1992,0.43,"18,700",,,5/15/1998,21,48D-7282-7,,Yes,RESIDENTIAL,,,3,,Alameda,62,62,1/26/1998,MONTCLAIR,No,2,0,,No,Conventional,11/25/1997 22:00,$94 ,,11/26/1997,,Excl Right,,1/26/1998,"$399,000 ",1/26/1998,No,0,No,No,"$399,000 ","$338,000 ",,$84.82 ,9,$84 ,,90,85,For Sale,,,048D728200700,0,0,11/22/2010,Public Records,,CA,5/15/1998,Three or More Stories,94611,,,,,,WENDY FERRARI,812807,ALEXANDER LEE,976799
29003995,SLD,6,1107 ROSE AVE,,OAKLAND,2611,"$375,000 ","$415,000 ",DE,9999,3,2,0,Y,2,1919,0.08,"3,560",,,4/8/1999,94,13-1120-26,,Yes,RESIDENTIAL,,,2.50%,,Alameda,7,7,3/7/1999,,Yes,3,0,,No,Conventional,2/28/1999 22:00,$37 ,,3/1/1999,,Excl Right,,3/7/1999,"$370,555 ",3/7/1999,No,0,No,No,"$370,555 ","$415,000 ",,$41.50 ,6,$41 ,,111,112,For Sale,,,13112002600,0,0,8/18/2001,Other,,CA,4/8/1999,Two Story,94611,,,,,,NANCY ROTHMAN,,LORRI ARAZI,1164771
28462727,SLD,175,2405 MONTEREY BL,,OAKLAND,2611,"$399,000 ","$410,000 ",DE,3683,4,2,0,Y,1,1925,0.92,"40,000",,,8/2/1999,88,29A-1330-19-1,,Yes,RESIDENTIAL,,,3,,Alameda,176,176,6/1/1999,UPPER GRAND,No,1,0,,No,Conventional,12/7/1998 22:00,$108 ,,12/8/1998,,Excl Right,,6/1/1999,"$449,000 ",6/1/1999,No,0,No,No,"$389,000 ","$410,000 ",,$111.32 ,10,$111 ,,103,91,For Sale,,,029A133001901,0,0,2/17/2015,Public Records,,CA,8/2/1999,Two Story,94611,,,,,,MICHELE ALDEN,,OUT OF AREA OUT,
26443359,SLD,19,7079 EXETER DR,,OAKLAND,2611,"$419,900 ","$407,000 ",DE,3566,3,2,0,Y,1,1992,0,0,,,4/24/1996,21,48D-7298-9,,Yes,RESIDENTIAL,,,2.5,,Alameda,20,20,3/25/1996,PIEDMONT AVENUE,Yes,0,0,,No,Conventional,3/5/1996 22:00,$117 ,,3/6/1996,,Excl Right,,3/25/1996,"$419,900 ",3/25/1996,No,0,No,No,$0 ,"$407,000 ",,$114.13 ,8,$114 ,,97,97,For Sale,,,048D729800900,0,0,2/17/2015,Public Records,,CA,4/24/1996,Two Story,94611,,,,,,UN KNOWN,,FNIS STAFF,
26444104,SLD,179,6555 OAKWOOD DR,,OAKLAND,2611,"$429,000 ","$415,000 ",DE,4296,4,3,0,Y,1,1981,0,0,,,11/8/1996,32,48F-7378-101,,Yes,RESIDENTIAL,,,2.5,,Alameda,180,180,10/6/1996,MONTCLAIR,No,0,0,,No,Conventional,4/9/1996 22:00,$99 ,,4/10/1996,,Excl Right,,10/6/1996,"$519,000 ",10/6/1996,No,0,No,No,"$449,000 ","$415,000 ",,$96.60 ,8,$96 ,,97,80,For Sale,,,048F737810100,0,0,8/18/2001,Public Records,,CA,11/8/1996,Three or More Stories,94611,,,,,,NANCY M DICKEY,887287,THERESA D. CARLISLE,1016920
27453504,SLD,10,6575 ASCOT DR,,OAKLAND,2611,"$429,000 ","$423,000 ",DE,3743,5,2,1,Y,2,1978,0,0,,,9/16/1997,35,48D-7288-30,,Yes,RESIDENTIAL,,,3%,,Alameda,11,11,8/15/1997,MONTCLAIR,No,1,0,,No,Cash,8/4/1997 22:00,$114 ,,8/5/1997,,Excl Right,,8/15/1997,"$429,000 ",8/15/1997,No,0,No,No,$0 ,"$423,000 ",,$113.01 ,10,$113 ,,99,99,For Sale,,,048D728803000,0,0,8/18/2001,Public Records,,CA,9/16/1997,Two Story,94611,RES,,,,,NAHID K NASSIRI,827680,THERESA D. CARLISLE,1016920
27454103,SLD,72,6865 OAKWOOD DR,,OAKLAND,2611,"$449,000 ","$445,000 ",DE,3720,4,3,1,Y,3,1988,0.13,"5,950",,,12/19/1997,25,48F-7378-5,,Yes,RESIDENTIAL,,,3,,Alameda,73,73,11/16/1997,,No,1,0,,No,Conventional,9/4/1997 22:00,$120 ,,9/5/1997,,Excl Right,,11/16/1997,"$469,000 ",11/16/1997,No,0,No,No,"$469,000 ","$445,000 ",,$119.62 ,8,$119 ,,99,95,For Sale,,,048F737800500,0,0,10/18/2010,Public Records,,CA,12/19/1997,Three or More Stories,94611,R-30,,,,,ROBYN MOHR,639983,SANDRA KLEMMER,970102
27452647,SLD,62,7001 EXETER DR,,OAKLAND,2611,"$449,000 ","$450,000 ",DE,4000,4,3,0,Y,1,1987,0.13,"6,000",,,10/24/1997,26,48D-7298-17-2,,Yes,RESIDENTIAL,,,2.5,,Alameda,63,63,8/24/1997,MONTCLAIR,No,2,0,,No,Conventional,6/22/1997 22:00,$112 ,,6/23/1997,,Excl Right,,8/24/1997,"$449,000 ",8/24/1997,No,0,No,No,$0 ,"$450,000 ",,$112.50 ,9,$112 ,,100,100,For Sale,,,048D729801702,0,0,2/17/2015,Other,,CA,10/24/1997,Tri-Level,94611,,,,,,EMILY LANE,,EMILY LANE,
27455588,SLD,134,8898 SKYLINE BL,,OAKLAND,2611,"$455,000 ","$455,000 ",DE,3637,3,3,1,Y,1,1989,0.15,"6,360",,,6/2/1998,24,48D-7296-28,,Yes,RESIDENTIAL,,,3,,Alameda,135,135,4/9/1998,MONTCLAIR,No,2,0,,No,Conventional,11/25/1997 22:00,$125 ,,11/26/1997,,Excl Right,,4/9/1998,"$469,000 ",4/9/1998,No,0,No,No,"$469,000 ","$455,000 ",,$125.10 ,9,$125 ,,100,97,For Sale,,,048D729602800,0,0,3/24/2016,Public Records,,CA,6/2/1998,Three or More Stories,94611,R-30,,,,,EUGENE BOOMER,1068834,DEBORAH L. FITZGERRELL,806754
27454281,SLD,0,6780 OAKWOOD DR,,OAKLAND,2611,"$469,000 ","$449,500 ",DE,4000,3,4,1,Y,1,1995,0,0,,,10/30/1997,18,48F-7377-23,,Yes,RESIDENTIAL,,,2.50%,,Alameda,1,1,9/2/1997,,No,0,0,,No,Cash,9/1/1997 22:00,$117 ,,9/2/1997,,Excl Right,,9/2/1997,"$469,000 ",9/2/1997,No,0,No,No,$0 ,"$449,500 ",,$112.38 ,8,$112 ,,96,96,For Sale,,,048F737702300,0,0,2/17/2015,Other,,CA,10/30/1997,Three or More Stories,94611,,,,,,KIMBERLEE JEANES,,ROBYN MOHR,639983
26448778,SLD,91,2177 MANZANITA DR,,OAKLAND,2611,"$479,900 ","$475,000 ",DE,3936,4,3,1,Y,2,1980,0,"8,904",,,4/4/1997,33,48E-7320-64-2,,Yes,RESIDENTIAL,,,3,,Alameda,92,92,3/5/1997,,Yes,2,0,,No,Conventional,12/3/1996 22:00,$121 ,,12/4/1996,,Excl Right,,3/5/1997,"$499,000 ",3/5/1997,No,0,No,No,"$483,500 ","$475,000 ",,$120.68 ,9,$120 ,,99,95,For Sale,,,048E732006402,0,0,8/18/2001,Public Records,,CA,4/4/1997,Three or More Stories,94611,R-30,,,,,HAL CASTLE,447745,FNIS STAFF,
29011819,SLD,52,22 GLENWOOD GLADE,,OAKLAND,2611,"$489,000 ","$472,000 ",DE,3519,5,3,0,N,1,1928,0.39,"16,799",,,7/16/1999,85,48G-7403-1-4,,Yes,RESIDENTIAL,,,3%,,Alameda,53,53,6/25/1999,,No,3,0,,No,Conventional,5/3/1999 22:00,$138 ,,5/4/1999,,Excl Right,,6/25/1999,"$599,000 ",6/25/1999,No,0,No,Yes,"$599,000 ","$472,000 ",,$134.13 ,11,$134 ,,97,79,For Sale,,,048G740300104,0,0,8/18/2001,Public Records,,CA,7/16/1999,Three or More Stories,94611,,,,,,OUT OF AREA OUT,,GAYLE SMITH,840702
20028349,SLD,12,3017 HOLYROOD DR,,OAKLAND,2611,"$489,000 ","$625,000 ",DE,3962,5,3,0,Y,2,1976,0.73,"31,748",,,8/29/2000,37,48D-7270-9,,Yes,RESIDENTIAL,,,2.5,,Alameda,13,13,8/9/2000,PIEDMONT PINES,No,2,0,,No,Other,7/27/2000 22:00,$123 ,,7/28/2000,,Excl Right,,8/9/2000,"$489,000 ",8/9/2000,No,0,No,No,"$489,000 ","$625,000 ",,$157.75 ,10,$157 ,,128,128,For Sale,,,048D727000900,0,0,11/2/2011,Public Records,,CA,8/29/2000,Three or More Stories,94611,,,,,,DIANE C OHLSSON,495466,MICHELLE M VASEY,1187806
29030994,SLD,29,28 VILLANOVA DR,,OAKLAND,2611,"$490,000 ","$550,000 ",DE,3812,5,4,0,Y,3,1971,0.11,"4,725",,,11/12/1999,42,48E-7318-19,,Yes,RESIDENTIAL,,,2.5,,Alameda,30,30,10/8/1999,MONTCLAIR,No,2,0,,No,Conventional,9/8/1999 22:00,$128 ,,9/9/1999,,Excl Right,,10/8/1999,"$495,900 ",10/8/1999,No,0,No,No,"$495,900 ","$550,000 ",,$144.28 ,11,$144 ,,112,111,For Sale,,,048E731801900,0,0,8/18/2001,Public Records,,CA,11/12/1999,Three or More Stories,94611,,,,,,GEORGIA W. RICHARDSON,862871,OUT OF AREA OUT,
28461054,SLD,6,10 EAST CR,,OAKLAND,2611,"$495,000 ","$510,000 ",DE,3639,3,3,0,Y,2,1988,0,0,,,10/29/1998,25,48E-7325-25,,Yes,RESIDENTIAL,,,"$14,850 ",,Alameda,7,7,9/10/1998,,Yes,2,0,,No,Conventional,9/3/1998 22:00,$136 ,,9/4/1998,,Excl Right,,9/10/1998,"$495,000 ",9/10/1998,No,0,No,No,$0 ,"$510,000 ",,$140.15 ,9,$140 ,,103,103,For Sale,,,048E732502500,0,0,8/18/2001,Public Records,,CA,10/29/1998,Three or More Stories,94603,,,,,,JANE H YOON,644870,NON-MEMBER OAKLAND,
26446705,SLD,26,1 OAKWOOD CT,,OAKLAND,2611,"$495,000 ","$490,000 ",DE,3656,3,2,1,Y,3,1992,0.2,"8,845",,,10/23/1996,21,48F-7378-16,,Yes,RESIDENTIAL,,,3,,Alameda,27,27,8/28/1996,MONTCLAIR,No,5,0,,No,Conventional,8/1/1996 22:00,$135 ,,8/2/1996,,Excl Right,,8/28/1996,"$495,000 ",8/28/1996,No,0,No,No,$0 ,"$490,000 ",,$134.03 ,8,$134 ,,99,99,For Sale,,,048F737801600,0,0,2/17/2015,Public Records,,CA,10/23/1996,Three or More Stories,94611,R,,,,,PAMELA CORNFORD,,RICHARD E. COHEN,1084817
26446597,SLD,4,2385 SCOUT RD,,OAKLAND,2611,"$499,000 ","$499,000 ",DE,3890,4,4,0,N,2,1953,1.01,"44,180",,,10/3/1996,60,48D-7234-3,,Yes,RESIDENTIAL,,,2.5,,Alameda,5,5,8/3/1996,MONTCLAIR,No,1,0,,No,Cash,7/29/1996 22:00,$128 ,,7/30/1996,,Excl Right,,8/3/1996,"$499,000 ",8/3/1996,No,0,No,No,$0 ,"$499,000 ",,$128.28 ,9,$128 ,,100,100,For Sale,,,048D723400300,0,0,8/18/2001,Other,,CA,10/3/1996,Two Story,94611,,,,,,ANGELA WEI GRUBB,679667,JUDY MAHER,
27454180,SLD,50,5925 WESTOVER DR,,OAKLAND,2611,"$499,000 ","$480,000 ",DE,3871,3,2,2,Y,3,1989,0,"7,831",,,11/25/1997,24,48D-7283-25,,Yes,RESIDENTIAL,,,3,,Alameda,51,51,10/29/1997,MONTCLAIR,No,5,0,,No,Cash,9/8/1997 22:00,$128 ,,9/9/1997,,Excl Right,,10/29/1997,"$549,000 ",10/29/1997,No,0,No,No,"$519,000 ","$480,000 ",,$124.00 ,8,$123 ,,96,87,For Sale,,,048D728302500,0,0,8/18/2001,Public Records,,CA,11/25/1997,Three or More Stories,94611,R-30,,,,,NANCY ROTHMAN,,KATHLEEN FLYNN,512350
20016931,SLD,7,25 CABRILLO PL,,OAKLAND,2611,"$499,000 ","$500,000 ",DE,9999,3,3,0,Y,2,1940,0.16,"6,962",,,11/1/2000,73,48F-7370-2,,Yes,RESIDENTIAL,,,3%,,Alameda,8,8,9/7/2000,,No,1,0,,No,Conventional,8/30/2000 22:00,$49 ,,8/31/2000,,Excl Right,,9/7/2000,"$549,000 ",9/7/2000,No,0,No,No,"$549,000 ","$500,000 ",,$50.01 ,6,$50 ,,100,91,For Sale,,,048F737000200,0,0,1/17/2014,,,CA,11/1/2000,Two Story,94611,,,,,,LARRY J SPITERI,1156620,STEVEN BIASATTI,1047012
29016117,SLD,36,1831 MANZANITA DR,,OAKLAND,2611,"$519,000 ","$495,000 ",DE,3896,4,2,2,Y,2,1975,0.14,"6,307",,,8/20/1999,38,48E-7319-23,,Yes,RESIDENTIAL,,,2.5,,Alameda,37,37,7/8/1999,MONTCLAIR,No,1,0,,No,Cash,6/1/1999 22:00,$133 ,,6/2/1999,,Excl Right,,7/8/1999,"$549,000 ",7/8/1999,No,0,No,No,"$549,000 ","$495,000 ",,$127.05 ,10,$127 ,,95,90,For Sale,,,048E731902300,0,0,3/29/2010,Public Records,,CA,8/20/1999,Three or More Stories,94611,R-30,,,,,JUDY CAIN,812806,KATHLEEN CALLAHAN,792768
21020633,SLD,11,25 CABRILLO PL,,OAKLAND,2611,"$525,000 ","$545,000 ",DE,9999,3,3,0,Y,2,1940,0.16,"6,962",,,7/11/2001,73,48F-7370-2,,Yes,RESIDENTIAL,,,3,,Alameda,12,12,6/18/2001,MONTCLAIR,No,1,0,,No,Cash,6/6/2001 22:00,$52 ,,6/7/2001,,Excl Right,,6/18/2001,"$525,000 ",6/18/2001,No,0,No,No,"$525,000 ","$545,000 ",,$54.51 ,7,$54 ,,104,104,For Sale,,,048F737000200,0,0,2/17/2015,Other,,CA,7/11/2001,Two Story,94611,,,,,,CHARLENE W CLAYBAUGH,,ROSIE NYSAETHER,1259396
28460430,SLD,33,9033 SKYLINE BL,,OAKLAND,2611,"$539,000 ","$525,000 ",DE,3512,4,3,0,Y,1,1980,0,0,,,9/17/1998,33,48D-7288-8-3,,Yes,RESIDENTIAL,,,2.5,,Alameda,34,34,8/19/1998,PIEDMONT AVENUE,No,1,0,,No,Conventional,7/16/1998 22:00,$153 ,,7/17/1998,,Excl Right,,8/19/1998,"$539,000 ",8/19/1998,No,0,No,No,$0 ,"$525,000 ",,$149.49 ,8,$149 ,,97,97,For Sale,,,048D728800803,0,0,8/18/2001,Public Records,,CA,9/17/1998,Two Story,94611,,,,,,VICKI WOODHEAD,,PASCAL FOREST,1167613
29003869,SLD,36,7085 EXETER DR,,OAKLAND,2611,"$549,000 ","$530,000 ",DE,3600,3,2,1,N,1,1980,0.13,"5,500",,,5/19/1999,33,48D-7298-8,,Yes,RESIDENTIAL,,,3,,Alameda,37,37,4/3/1999,MONTCLAIR,No,1,0,,No,Conventional,2/25/1999 22:00,$152 ,,2/26/1999,,Excl Right,,4/3/1999,"$575,000 ",4/3/1999,No,0,No,No,"$575,000 ","$530,000 ",,$147.22 ,9,$147 ,,97,92,For Sale,,,048D729800800,0,0,8/18/2001,Measured,,CA,5/19/1999,Three or More Stories,94611,,,,,,GEORGE W. MILLIRONS,467447,D.A. HAMMOND,1077709
27454826,SLD,37,6666 SIMS DR,,OAKLAND,2611,"$549,000 ","$500,000 ",DE,3900,6,5,1,N,1,1937,0,"18,000",,,12/30/1997,76,48C-7192-40-11,,Yes,RESIDENTIAL,,,3%,,Alameda,38,38,11/16/1997,,No,1,0,,No,Conventional,10/9/1997 22:00,$140 ,,10/10/1997,,Excl Right,,11/16/1997,"$549,000 ",11/16/1997,No,0,No,No,$0 ,"$500,000 ",,$128.21 ,12,$128 ,,91,91,For Sale,,,048C719204011,0,0,8/18/2001,Public Records,,CA,12/30/1997,Three or More Stories,94611,RES,,,,,TERESA KULKA,875454,HERNAN S LUNA,1205743
28457587,SLD,49,1 OAKWOOD CT,,OAKLAND,2611,"$549,000 ","$540,000 ",DE,3656,3,2,1,Y,1,1991,0.2,"8,845",,,6/10/1998,22,48F-7378-16,,Yes,RESIDENTIAL,,,2.75%,,Alameda,50,50,5/5/1998,MONTCLAIR,No,3,0,,No,Conventional,3/16/1998 22:00,$150 ,,3/17/1998,,Excl Right,,5/5/1998,"$579,000 ",5/5/1998,No,0,No,No,"$579,000 ","$540,000 ",,$147.70 ,9,$147 ,,98,93,For Sale,,,048F737801600,0,0,3/3/2010,Public Records,,CA,6/10/1998,Three or More Stories,94611,R,,,,,MARY E NEUBERGER,1019446,VICKI WOODHEAD,
28457106,SLD,33,6615 GLEN OAKS WY,,OAKLAND,2611,"$549,000 ","$549,000 ",DE,3839,5,3,1,Y,3,1967,0.22,"9,785",,,5/15/1998,46,48F-7377-47,,Yes,RESIDENTIAL,,,2.5,,Alameda,34,34,4/13/1998,MONTCLAIR,No,4,0,,No,Conventional,3/10/1998 22:00,$143 ,,3/11/1998,,Excl Right,,4/13/1998,"$579,000 ",4/13/1998,No,0,No,No,"$579,000 ","$549,000 ",,$143.01 ,10,$143 ,,100,95,For Sale,,,048F737704700,0,0,8/18/2001,Measured,,CA,5/15/1998,Two Story,94611,,,,,,THERESA D. CARLISLE,1016920,ROSALIE MARSHALL,991461
